,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
244,לציין בתחילת הדברים בשונה מגופים גופים ממשלתיים גופים ציבוריים מובהקים איגוד האינטרנט הישראלי בהגדרה גוף וולונטרי ברגע עמותה מחויבים שעמותות מחויבות מעבר לכך לציין שוודאי הגשת מתנהלים גופים שמחויבים להרבה הקשר והרצון מגלים להתנהל במקסימום ציבוריות שאפשר רגולציה מחייבת בעניינים כלפיכם,כלכלי,0.94807726,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
5973,הודעה קצרה מתחילים ביומיים האחרונים תחת מתקפה ארגוני גברים אנצל המקום המין הגברי מעולם בהחלט שוויון אלימות נשים לגברים הערה מטופשת נשים הורגות נשים הבאמת מזעזע ארגוני הגברים עשו עלי ביומיים האחרונים מלחמה לפרוטוקול שצופה גברים מעולם שוויון ואין סימטריה באלימות נשים לגברים,נשים,0.94793165,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
13383,פותחת ברשותכם צו לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות שינוי התוספת לחוק 3 התשף-2020,קורונה,0.9458306,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
8047,צהריים ברשותכם פותחת צו לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות שינוי התוספת לחוק התשף-2020,קורונה,0.94583017,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
6909,מכובדיי ברשותכם פותחים שיג ושיח ארוך בינינו הצוות המשפטי לבין המשרד המציע יכולים לגבש הבנות שתאפשרנה קידום,כלכלי,0.9457989,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
2235,מציינים מניעת האובדנות יור השדולה למניעת אובדנות הפג מציינים ברוכים הבאים לכנסת באולם המליאה והעוצמות מתרחשות בוועדות,עולים,0.94578236,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
5311,יבואו כסת עונה לחברי מתווכח איתם ואף מדבר מתווכח מהחברה שיושבים ממני מכבד תכבדו תכבדו שעשינו עצם,חינוך,0.945767,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
9229,לשאלה הבית מאוכלס ריק מתושבים הועדה מבקשת דיווח מהצבא אמנם מתקיימת תצפית ימים הבית לוודא ספק דיירים,כלכלי,0.9457643,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
8233,נפתח שעוסקת בשקיפות בנתוני הדיור הדירות הריקות הקיימות בישראל ומצב האכיפה ותחזיות האוצר והמשרדים השונים לשיפור המצב,עולים,0.94576424,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
597,פותחות השלישית במספר שקשור לעובדים הפלסטינים בענף הבנייה 45 לסשן ואחר נמשיך העובדים הפלסטינים בבנייה ונתמקד בזכויות,כלכלי,0.94573915,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
9274,ערה היסוס במדיה להראות נושאים קשורים למין קשורים למין ולהתרבות מכנית ומדעית אומרת בעיות הפריות תרומות זרע,חינוך,0.9457289,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
518,מבקר שעל בסיסו מתקיים מציג אמירה ברורה וחד משמעית החל משנת 2009 מתקיים תהליך פיחות בכוחו החוץ וביכולתו האמיתית לקיים ייעודו החוץ אמור האחראי הבלעדי מדיניות ההסברה והוצאתה לפועל הטובה בינתיים קמו משרדים המשרד לעניינים אסטרטגיים ההסברה התפוצות,חינוך,0.9436007,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
4735,אוסיף נותן ליוזמת שמחקרים ובעולם מצביעים קודרת מבחינת המצב הנפשי והפסיכולוגי חולי סרטן 33% מכלל והצעירים בגילאים שבע 21 שאובחנו מחלת סרטן סובלים מחרדה ודיכאון קורה בחודש האבחון שליש מהילדים שכמובן מדגיש הצורך במענים בתחום מחקרים מראים החזרה מבית החולים החזרה הביתה הבית מציב קשיים רבים בניסיונות לחזור לשגרת החזרה ללמידה והשלמת הפערים בתחום החינוכי,נשים,0.9432211,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
2379,להבהיר חד-משמעית ששותפים מאה אחוז מחברי וחברות שהמשטרה בוודאי במדינה דמוקרטית תחקור נבחרי הציבור במידה צורך תעמיד לדין גאווה שהמערכת המשפטית וכך חוקרת מעמידה לדין ומרשיעה נשיא לשעבר לשעבר שרים וכדומה לגאוותנו בהחלט מוכיח מדינה דמוקרטית,בריאות,0.9430525,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
322,כולו לבוא לידי ביטוי בסדר העדיפויות הבריאות הקודם הובטחו הבטחות נרצה שהדבר אכן קורה מבקר תרצה,בריאות,0.9425864,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
3772,שסקרנו מערך המילואים מרכיב חיוני ביכולת ההכרעה מדגישים פועלים מתוקף מבססים עצמנו ערכי ההתנדבות הרעות והשליחות,חינוך,0.94240624,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
1120,כול היושב ליהודית שאפשרתם לקיים ערב ליל הבדולח ליל הבדולח בלילה ה-9 ל-10 בנובמבר 1938 האירוע המאורגן האלים שבו נשרפו בגרמניה ובאוסטריה כ-1000 בתי נשדדו נבזזו עסקים נשברו זכוכיות קראו קריסטל,בריאות,0.9416636,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
7604,היושב-ראש שהולכים לקראת סגירת המשק סגירת ערים שוויוני ערים שצבועות כיפה שחורה צובעים באדום ערים שבאמת זקוקות עניין שיסגרו עיר כזאת ההשלכות סגירת ערים השלכות כלכליות קיבלו לעבודה מחוץ וצריך להיערך שצריך מנת מתארגנים שאחרי מעשה נצטרך לאשר לאוצר מיני תוכניות,כלכלי,0.94137317,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
4301,לציין שוועדת טרכטנברג שמי שעמד בראשה יושב לשמאלי פרופסור עמנואל טרכטנברג נתנה דעתה לנושא ביסודיות ובעקבות הותקנה הוראת שכבר פג תוקפה בנקודת בהחלט יכולים לשאול עצמנו שנעשה ואיך גורמים לאוצר שנמצא בידינו לשרת הציבור,עולים,0.941162,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
8850,מקיימים מפגעים סביבתיים חמורים והקמת מטמנות ותחנות מחזור בצמוד לבתי היושב בכפר אעבלין כאילו ספציפי ישוב מבחינת אמנם שמשפיע ישיר ישוב צמוד קרוב למטמנות לתחנות המחזור מהווה מפגע סביבתי מעבר לישוב לאזור למאמצים להבטיח סביבה נקייה שהחיים אפשריים בפני סוגיה שאיתה מתמודד הישוב אעבלין הנציגים הישוב המועצה אעבלין מאמון שיח אהלן וסהלן והחברה שהגיעו המועצה מאמון שיח,נשים,0.9404114,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
4633,צו לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות שינוי התוספת לחוק 3 התשף-2020,קורונה,0.9390596,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
14020,פותחת צו לתיקון ולקיום תוקפן שעת חירום נגיף הקורונה הגבלת פעילות שינוי תוספת תחו 5 התשף-2020,קורונה,0.9390579,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
9178,העלייה הקליטה והתפוצות המשך תקצוב תוכנית הדרך בתחומי השיכון והתעסוקה תוכנית שקשורה ליהדות עולי אתיופיה,עולים,0.9390404,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
6101,מקדם החינוך נפתלי בנט השר מקדם המנכל המצוין למשרד החינוך שמואל אבואב הצוות הבכיר המשרד,חינוך,0.9390326,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
8520,פותחים הראשונה מושב החורף לפניות הציבור הסכנה להולכי הרגל החוצים כביש גהה עיכוב הגשר שקרס,חינוך,0.9390047,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
9667,טכני חשבנו לסיים עבודת המיוחדת לדון בסוגיה הסוגיה הארגונית אגיד משפט הזווית בקיא בפרטי הדיונים,כלכלי,0.93899167,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
1557,פותחת לקידום מעמד האישה ולשוויון מגדרי ה-4 ביוני נדבר מצבן נשים עזתיות הסגר רצועת עזה,נשים,0.93897593,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
4803,אספר שכשקבלתי יושבת-ראש רפורמות ספרו שכשכתבו בגוגל רחל עזריה רפורמות גוגל הציע לרחל עזריה רפורמית,בריאות,0.9389714,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
9045,הכלכלה סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 10 התשפא-2021 והצעת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 9 התשפא-2021 תיקונים 9 ו-10,קורונה,0.9389121,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
9706,אימא יקרה חוה היקרה מחבקים שבטח יכולים שגידלת לתפארת כמוהו כמדינה נדע ציון למקרים גבורה,כלכלי,0.938892,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
4009,הצלמים דקה לצאת סדרן שהדוברות הראשונות מדברות כניסה לאף שמעו ההתראות האזהרות להפריע ראשונת הדוברים,בריאות,0.93888086,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
7140,שבשעה הבאה נעסוק במסמך מניחים בדברי סיום במילותיו הנצחיות תום הנקס באפולו 13 לכבוד לטוס,עולים,0.93887365,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
5439,אמש הלכה לעולמה בטרם עת רונה רמון שהייתה פעילה ציבורית התומכת בחינוך ובקידום נוער בישראל נפטרה והיא 54 בלבד מאבק ממושך במחלת הסרטן רמון אלמנתו אלוף-משנה אילן רמון זכרונו לברכה האסטרונאוט הישראלי שנספה באסון מעבורת החלל קולומביה והיא אמו סרן אסף רמון זכרונו לברכה שהמשיך בדרכו אביו כטייס בחיל האוויר ונהרג בתאונת אימונים כאבה כאב כה שהרגשנו כאילו הכאב הפרטי,נשים,0.93880635,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
12309,הכלכלה יב שבט התשפא 25 בינואר סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 8 התשפא-2021; סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 6 התשפא-2021,קורונה,0.9384521,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
3010,ההשקעה מבוססת האחד ההנחיות ההוראות הכלכלה התקנות שקשור לרשות הפלסטינאית מטפלים כמויות מחשבנו באמצעות יחידת מחשב פיתוח התממשקנו שנקרא ממשל זמין במסלול בטח תראו באים ואומרים מבחינת הנגישות מאגר המידע והמהנדסים שיושבים הנציגים הטכניים שמשחררים אח ורע מעבדה מתחרה המעבדות בודקים כמונו,כלכלי,0.9380239,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
9630,ביקשנו לאזן הצרכים כשהייתי ילד היינו באים לחוף הים מטקות ובזה נגמר העניין מבקשים רמת שירות ונושאים בחוף הים בתי קפה מסעדות קיוסקים מהבילוי תוך איזון שמירה הרצועה עצמה שבמהות באה לשרת שבאים לחוף הים לרחצה,בריאות,0.9354361,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
17715,צהרים החוקה ומשפט סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת היציאה מישראל 4 התשפא-2021,קורונה,0.934997,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
4266,שנעשה נתקדם וכאשר יגיעו נלבן בישיבה הקודמת דילמה הצבא חבל כשאין וכשאני מבין הצבא,נשים,0.93496263,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
9115,לנכון למסור ההצהרה מכיוון שאולי שמתרחש במגזר החרדי במגזר החרדי מתרחש אמרתי שאמרתי שאמרתי,חינוך,0.9349556,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
7362,והנושא לג בעומר החניונים שדובר עליהם שבעצם קשורים למושב וכולי ששם בסך להסדיר ולתמיד,חינוך,0.9349375,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
7304,לברך שבאתם מובן מאליו קורה שחברי ועדה מהכנסת מגיעים לבקר בערן ההקשר הביקור מבין,חינוך,0.9349253,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
7373,פספסת שמה ברגע שירים והיום לכבוד השפה הערבית שמה אום כולתום בזמן שהמתנו נחמד,חינוך,0.9348905,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
8578,רציתי אמרו נמתין יעבור הכסף לאנשים שזקוקים שואל שאחר-כך יגידו עיכבנו הכסף רעבים ללחם,כלכלי,0.9348772,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
5134,נחרץ וחד משמעי יצא מאיתנו ממני מהעוזרים מהצוות הופתענו שהתפרסם הבנו קרה שקרה מאז,בריאות,0.9348597,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
7874,קיבלתי הודעה מדליית זהב למתעמל ישראלי מברוכ לארטיום דולגופיאט מברוכ לארטיום ולכולם שיהיו מדליות,כלכלי,0.9348364,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
1103,מעקב הבקשה שמשרד יבוא ויתייחס משיחה קיימתי שאחראי במזכירות התקדמות לבדוק ומאז נעלמו עקבותיו,כלכלי,0.9348363,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
8705,מהלשכה המשפטית הבריאות התיקון להצעת זכויות החולה שבעצם לפתור בעיות בשטח פוגעים שמעורבים בשאלת הטיפול בקטין בהקשרים עבירות מין אלימות ביצעו בקטין שיוצר בעיות בהקשרים פרוצדורליים נקרא במצבים בהם הורה מואשם באיזושהי עבירה מסרב שיינתן לקטין טיפול רפואי מפחד שעוד יתגלו להטיל אימה הקטין יחשוף יספר קרה בהקשרים טיפול נפשי,חינוך,0.9336301,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
2270,היושב מודה אורי מקלב הרצון שהבעת לקיים חבריי לסגל הפיקוד משטרת שוטרים מכובדיי מתרגש ויכוח שנותיי בארגון מתרגש מחדש במגע הנפלאים מודעים לכך ודווקא הגשתי שמחייבת המסגרות הממשלתיות מכרזים ולהגיש מכרזים ולהנפיק חשבוניות הכול דיגיטלי משטרת רובה ככולה מיחידות מסוימות שהוצאנו הפרט באו ואמרו סודי להב יממ אמרנו שנחריג ואורי גילה בהחלט רצון,נשים,0.9329129,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
1117,חזל אומרים מיתת צדיקים הקדוש ברוך לגזור מיתה הצדיקים וקשה הקדוש ברוך מיתת אהרון כשבירת הלוחות חזל כיוונו ליום פטירתו הרב אהרון לייב שטיינמן יהי זכרו ברוך תהא נשמתו צרורה בצרור אמן מרכז הארץ פקוק הכול סגור מניח עשרות אלפים נוהגים לכנות הקודם הדור ואחד מפוסקי ההלכה ה- הגדולים והמשפיעים החרדי בוודאי הליטאי,חינוך,0.9323467,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
18193,הכלכלה סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 7 התשפא-2002,קורונה,0.93035454,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
1542,החוקה ומשפט בקשה מחדש בהכנה מחדש סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת התשף-2020,קורונה,0.9303545,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
376,פיקוח מזון לבעלי נוגע למזון לבעלי מסתכל מהצד בריאות האדם בסופו מניחה בריאות,בריאות,0.9303244,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
4656,לנסות להסביר התפיסה שאחרי שתשמעו תסכימו איתי ויהיה להמשיך הלאה תסכימו להמשיך הלאה,חינוך,0.9302635,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
9862,כ-70 תפקידים שחוסים תחת הסעיף דנים באישורם הביטחון לאשר 15 תפקידים כמפורט בפני,כלכלי,0.9302592,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
2823,השקף הקודם הירידה אצל הגיל הצעיר בבעלות בדקתם הקשר הביקוש וההיצע בשוק היצע,כלכלי,0.93015313,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
