,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
3715,3 הרשאה למעבדות מוסמכות לבדוק בעצמן הזרעים שהן מייצרות בעבורן ובעבור חברות נוספות אישור כאמור יבטיח גמישות תפעולית חיסכון במשאבים שיפור הפיקוח והבקרה,חינוך,0.79041994,"('0.013*""גבוהה"" + 0.007*""להשכלה"" + 0.006*""בתחום"" + 0.006*""אילן"" + 0.005*""המשרד"" + 0.005*""מחקר"" + 0.004*""הבאה"" + 0.004*""החינוך"" + 0.004*""ברמה"" + 0.004*""רבים""',)",3
9619,מקדישה לאותה ילדה-אישה לאותה משפחה ולאותם נעשה הכול לאפשר ולתת האמון הציבורי אינטרס גב ומטרייה מאתנו להילחם במורסה בזיהום שחיתות אישית שמעתי הסיפור מאותה אישה האמנתי הסיפור שמאחוריה מכירה אישה ופשוט עצוב עשרות חי ונושם במשפחה,נשים,0.7893155,"('0.054*""נשים"" + 0.018*""אלימות"" + 0.017*""פנים"" + 0.015*""הנשים"" + 0.012*""לביטחון"" + 0.011*""מינית"" + 0.010*""למאבק"" + 0.008*""האלימות"" + 0.007*""שלהן"" + 0.007*""לנשים""',)",3
9956,היושב כחודש הודיעה מנכלית החינוך לנציגי השלטון המקומי קיצוץ 150 מיליון שקל שאמור מושת התקציבים שמעביר המשרד למעשה בכך יחיל החינוך הקיצוץ שדורש האוצר התקציבים מעביר לשלטון המקומי,בריאות,0.788081,"('0.032*""הבריאות"" + 0.028*""החולים"" + 0.017*""חולים"" + 0.007*""בתי"" + 0.007*""קופות"" + 0.005*""התקנות"" + 0.005*""בריאות"" + 0.005*""למשרד"" + 0.004*""לבתי"" + 0.004*""העורף""',)",3
9030,כגוף מפקח הבחירות רגיש רגיש ודאי הבחירות מעמד מיוחד בתקופת הבחירות הראוי והיתה נחיצות לקיים כול להעלות הדברים להציף הדברים לקרות באיזה שטחים אמור שיבוש מעשי מערכת הבחירות השפעה בחבלה במסרים סמויים במידע שגוי שתילת מידע לדוגמה לחדשות מזויפות,בטחון,0.78758395,"('0.007*""חיילים"" + 0.004*""וביטחון"" + 0.004*""ועדות"" + 0.004*""משוחררים"" + 0.004*""יושב-ראש"" + 0.004*""חודשים"" + 0.003*""בודדים"" + 0.003*""ומתן"" + 0.003*""משפחה"" + 0.003*""לקח""',)",3
3102,סמכויות עניינה המיוחדת לצדק חלוקתי ולשוויון חברתי הינו חלוקת משאבים צודקת חומרית ותרבותית מטרת העל צמצום הפערים בחברה בתחומי הבריאות החינוך הרווחה התרבות והקרקעות כמפורט להלן צמצום הפערים תושבי המרכז לתושבי הפריפריה בתחומי הבריאות החינוך הרווחה והתרבות; עידוד רשויות מרובות מקרי רווחה; חלוקה מחודשת דיור ציבורי עתידי; חלוקת מחודשת קרקעות וגבולות אזורי תעשיה ברשויות המקומיות; חלוקה מחודשת תקציבי ספורט ותרבות; הטבות ליישובי הפריפריה; מיקום ופיזור מבני ציבור ברחבי הארץ; ייצוג הולם בנות ובני קבוצות תרבותיות אתניות מגדריות דתיות ולאומיות במשרות ציבוריות,עולים,0.787406,"('0.011*""אתיופיה"" + 0.008*""יוצאי"" + 0.007*""הנוער"" + 0.007*""נוער"" + 0.007*""הארץ"" + 0.006*""פערים"" + 0.006*""הגבוהה"" + 0.005*""הסטודנטים"" + 0.005*""ההשכלה"" + 0.005*""הפריפריה""',)",3
7569,היינו אמורים להתחיל בשעה 1300 ופנה אלי השר מבריז תאר סיטואציה נקלע אליה נאלץ לצאת ללוויה ויודעים שאירועים מהסוג שיקרו אמרתי שהמתנו תמר ואפשר להמתין ואולי בנסיבות המתקיימות להזכיר עומדים לעסוק בשני עניינים שמוכרים היטב– הארכת הארכת הזיכיון המשתמע מכך להתחיל התוכנית מחכים וכנראה שמשיח צדקנו יגיע שנזכה הרפורמה שבאמת הפעם נוכל התייחסות רצינית,עולים,0.78727275,"('0.005*""בישראל"" + 0.004*""המשטרה"" + 0.004*""התפוצות"" + 0.004*""העולים"" + 0.004*""הרב"" + 0.004*""דרכים"" + 0.003*""החדשים"" + 0.003*""הדיווח"" + 0.003*""מקרים"" + 0.003*""מלחמה""',)",3
6568,לחדר החושך לחברות ולחברים החברה שרן השכל העלתה העניין ננצל להתנצחות לריב שבאמת צד הצדדים יידע ענייניו התנצחות ייצא יבוא ליישוב ויגיד אמרתי אפקט שממנו נוכל מעשה כלשהו למר קרנטינה יפרח שנייה פוגש אומרים במוטיבציות נמוכות,חינוך,0.7872509,"('0.013*""גבוהה"" + 0.007*""להשכלה"" + 0.006*""בתחום"" + 0.006*""אילן"" + 0.005*""המשרד"" + 0.005*""מחקר"" + 0.004*""הבאה"" + 0.004*""החינוך"" + 0.004*""ברמה"" + 0.004*""רבים""',)",3
9953,עיריית ברק מצא לנכון לשלוח נציג ביקשנו יגיעו ויאמרו גובים 47 שקלים בעבור טבילה אישה שטבילה מצרך בעיר ברק בשאר ערי עשרה לעשרים שקלים 30 לטבילה בבני ברק כפול אומרים ככל שיותר לטבול נרוויח מקובל תקין,עולים,0.7871533,"('0.027*""העלייה"" + 0.018*""הקליטה"" + 0.014*""מנכל"" + 0.013*""מר"" + 0.010*""מוגבלות"" + 0.010*""והקליטה"" + 0.008*""והתפוצות"" + 0.007*""לישראל"" + 0.007*""לאנשים"" + 0.006*""זכויות""',)",3
275,בסופו המצב שבמדינת תוכנית לנושא בתי אבות יענו עלה באב אללה שהקים אבות הקים הקים תוכנית סדורה תוכנית מערכתית כשלומיאליות במקרה הטוב במקרה הרע כחוצפה,נשים,0.7871128,"('0.025*""המשפטי"" + 0.018*""מעמד"" + 0.018*""לקידום"" + 0.017*""האישה"" + 0.013*""היועץ"" + 0.011*""מגדרי"" + 0.009*""ולשוויון"" + 0.008*""פותחת"" + 0.007*""שינויים"" + 0.007*""לממשלה""',)",3
1128,פרק ז שכירות מוסדית נדון בסעיפים 50 ו-51 קרנות ההשקעה במקרקעין קרנות ריט,נשים,0.7867416,"('0.025*""המשפטי"" + 0.018*""מעמד"" + 0.018*""לקידום"" + 0.017*""האישה"" + 0.013*""היועץ"" + 0.011*""מגדרי"" + 0.009*""ולשוויון"" + 0.008*""פותחת"" + 0.007*""שינויים"" + 0.007*""לממשלה""',)",3
1617,שכרו היועץ המשפטי דמיין ששכרך נקבע גוף מסוים וגמלתך נקבעת גוף בעיניך סביר,חינוך,0.78620005,"('0.112*""החינוך"" + 0.033*""התרבות"" + 0.028*""והספורט"" + 0.015*""חינוך"" + 0.013*""בסעיף"" + 0.010*""במערכת"" + 0.010*""הלימודים"" + 0.009*""מוסדות"" + 0.008*""שנת"" + 0.007*""מערכת""',)",3
7772,הרעיון שאפשר ללמוד משנת השמיטה בשנת השמיטה בכך עוצרים ההרגל אפשרות לבחון הדרך להשתמש בהשקיה לחרוש בשנה הבאה באזור באיזה דשן משתמש הזדמנות ללמוד ולהתפתח בתחום העצירה הציפייה והבחינה המחודשת הדברים רגילים אליהם והינה הגיע מבורך חג טו בשבט חגה,בריאות,0.78606784,"('0.032*""הבריאות"" + 0.028*""החולים"" + 0.017*""חולים"" + 0.007*""בתי"" + 0.007*""קופות"" + 0.005*""התקנות"" + 0.005*""בריאות"" + 0.005*""למשרד"" + 0.004*""לבתי"" + 0.004*""העורף""',)",3
2676,והתנצלות עוסקים החוקים חשובים החטיבה להתיישבות משלימה התהליך שהתחיל החטיבה להתיישבות השלב האחרון שבו הקרקעי,עולים,0.7860087,"('0.027*""העלייה"" + 0.018*""הקליטה"" + 0.014*""מנכל"" + 0.013*""מר"" + 0.010*""מוגבלות"" + 0.010*""והקליטה"" + 0.008*""והתפוצות"" + 0.007*""לישראל"" + 0.007*""לאנשים"" + 0.006*""זכויות""',)",3
5981,עוברים בסדר דעיכת התעשייה בישראל מעקב שהעלו והעלה שרגא ברוש נשיג התאחדות התעשיינים אמור בהחלטת לבוא לפתרון תעדכן מעקב- עומדים מבחינת דיברנו שתוך חודש החלטת,חינוך,0.7854661,"('0.013*""גבוהה"" + 0.007*""להשכלה"" + 0.006*""בתחום"" + 0.006*""אילן"" + 0.005*""המשרד"" + 0.005*""מחקר"" + 0.004*""הבאה"" + 0.004*""החינוך"" + 0.004*""ברמה"" + 0.004*""רבים""',)",3
6141,רביזיה החלטת בדבר בקשת יושב החוץ והביטחון לאישור מיזוג הצעות הבאות 1 האזרחות והכניסה לישראל הוראת תשפב-2022 מ/1509; 2 האזרחות והכניסה לישראל הוראת תשפא-2021 פ/1994/24 צבי האוזר; 3 האזרחות והכניסה לישראל הוראת תשפב-2021 פ/12276/24 שמחה רוטמן וקבוצת הכנסת; 4 האזרחות והכניסה לישראל הוראת תשפב-2022 פ/2997/24 אבי דיכטר הגיש רביזיות,עולים,0.7851946,"('0.027*""העלייה"" + 0.018*""הקליטה"" + 0.014*""מנכל"" + 0.013*""מר"" + 0.010*""מוגבלות"" + 0.010*""והקליטה"" + 0.008*""והתפוצות"" + 0.007*""לישראל"" + 0.007*""לאנשים"" + 0.006*""זכויות""',)",3
3601,בנוסח ההגדרה אתר הנצחה מקומי אתר הנצחה מקומי שהתיקונים שנעשו החל מסעיף 47 והלאה שהוסיפו המילה מקומי כתוב אתר הנצחה משאירים אתר ההנצחה הכללי בחוץ אתרים וזאת הכוונה נדרש איזשהו ניסוח,עולים,0.7843415,"('0.011*""אתיופיה"" + 0.008*""יוצאי"" + 0.007*""הנוער"" + 0.007*""נוער"" + 0.007*""הארץ"" + 0.006*""פערים"" + 0.006*""הגבוהה"" + 0.005*""הסטודנטים"" + 0.005*""ההשכלה"" + 0.005*""הפריפריה""',)",3
2266,הבריאות תחום אדיר חייב להודות לשר לשעבר בעתיד ולמנכל ולמערכת שמוכנים לשתף פעולה וכמה שאפשר לתקן נוכל ולהתמודד הבעייתיות מרגישים שאפשר שהייתה חמישי פגישה באחווה,נשים,0.78430885,"('0.025*""המשפטי"" + 0.018*""מעמד"" + 0.018*""לקידום"" + 0.017*""האישה"" + 0.013*""היועץ"" + 0.011*""מגדרי"" + 0.009*""ולשוויון"" + 0.008*""פותחת"" + 0.007*""שינויים"" + 0.007*""לממשלה""',)",3
244,ברשותכם בהתחלה להעלות לזום מטיאס הפניה קיבלתי קיבלתי הפניה בהתחלה מחברת שרן השכל פנתה אליי כמין גורם מומחה הצליחה בעצמה להבין שרון פתחת פתחת הפנייה חייבת שבהמשך הגיעו פניות ותיכף נצלול לתוך מטיאס איתנו אשתו ואחותו,תחבורה,0.78414196,"('0.024*""התחבורה"" + 0.012*""הציבורית"" + 0.006*""בשבת"" + 0.005*""נקרא"" + 0.004*""קיבלתי"" + 0.004*""בחודש"" + 0.004*""בתחבורה"" + 0.004*""ציבורית"" + 0.004*""המיסים"" + 0.003*""לעבוד""',)",3
8056,שתי בנות כתוצאה מהדברה מקצועית ואין ספק שהנושא שחשוב להסדיר שהאנשים שעושים העבודה מקצועיים שיעברו ההכשרה ושהדבר ייעשה באחריות המקסימלית מבחינה בריאותית מבחינה סביבתית והתקנות האלו הולכים לדון בהן התקנות שאמורות לסדר ההכשרה במקצוע,בטחון,0.7838923,"('0.026*""החוקה"" + 0.022*""הביטחון"" + 0.022*""החוץ"" + 0.020*""לוועדת"" + 0.020*""ומשפט"" + 0.016*""המשותפת"" + 0.014*""ועדה"" + 0.013*""והביטחון"" + 0.010*""משותפת"" + 0.009*""המקומי""',)",3
8134,כחלק הישיבות עורכים נסכם הפעילות נגענו בהמון היבטים שהמלחמה בתאונות הדרכים מלחמה גוף היבט רב-מערכתי נחשוף נקודות לטיפול ונעקוב אחריהן נזכה בעזרת-השם הגרף ההרוגים והפצועים יורד בשנה בעזרת-השם,עולים,0.7832612,"('0.011*""אתיופיה"" + 0.008*""יוצאי"" + 0.007*""הנוער"" + 0.007*""נוער"" + 0.007*""הארץ"" + 0.006*""פערים"" + 0.006*""הגבוהה"" + 0.005*""הסטודנטים"" + 0.005*""ההשכלה"" + 0.005*""הפריפריה""',)",3
1914,התפיסה לשמר חינוך חובה מתקן כליאה ולמרות נערים שנפלטו ממסגרות החזיקו הכול הכול לשמר הליך הלמידה הסוהר המשמעות רבותיי שסדר מתחיל במסדר הנערים קמים מיד הספירה בשעה שמונה ורבע מסדרים החדרים נעמדים תיכף תראו הכוכבים ילד אצלנו כוכב נעמדים הכוכבים שואלים לשלומם ומצוותים לכיתות הלימוד,קורונה,0.7827767,"('0.017*""הקורונה"" + 0.012*""משבר"" + 0.006*""צהל"" + 0.005*""העוני"" + 0.005*""המשבר"" + 0.004*""צריכים"" + 0.004*""לסייע"" + 0.004*""בתקופה"" + 0.003*""הביטחון"" + 0.003*""הנחיות""',)",3
5864,הבעיות העיקריות הכרה אמיתית במקצוע במשרד החינוך מקצועות הבריאות שונים בתכלית ממקצועות ההוראה המקצוע טיפולי תנאי הקבלה והלימודים קשים לאין ערוך ראוי שיהיו תנאי העסקה שונים הכרה במקצוע מדברת מטעם החינוך מוכרים מקצועות הוראה גננות המקצועות הטיפוליים מוכרים הגדרה ייחודית מוגדרת בתלוש וכן הלאה כמורת שילוב הכול מתחיל משם,עולים,0.7827024,"('0.011*""אתיופיה"" + 0.008*""יוצאי"" + 0.007*""הנוער"" + 0.007*""נוער"" + 0.007*""הארץ"" + 0.006*""פערים"" + 0.006*""הגבוהה"" + 0.005*""הסטודנטים"" + 0.005*""ההשכלה"" + 0.005*""הפריפריה""',)",3
9182,הביטוח הלאומי מניין שהות בישראל תושבות התשעז-2016 פ/3464/20 חכ אייכלר בקריאה טרומית והיום טרומי והכנה אייכלר ואחר המשרדים השונים שנוגע וקשור לחוק אייכלר,דיור,0.78227264,"('0.016*""ערך"" + 0.011*""שירותים"" + 0.008*""ניירות"" + 0.008*""פיננסיים"" + 0.008*""דירות"" + 0.007*""הבנקים"" + 0.007*""ציבורי"" + 0.007*""דירה"" + 0.006*""הפיקוח"" + 0.006*""דיור""',)",3
5984,שירותי השכלה גבוהה נותנים הסירו חשש מלבכם המוסדות יבקשו מכם נותנים להנגיש נותנים,נשים,0.781301,"('0.054*""נשים"" + 0.018*""אלימות"" + 0.017*""פנים"" + 0.015*""הנשים"" + 0.012*""לביטחון"" + 0.011*""מינית"" + 0.010*""למאבק"" + 0.008*""האלימות"" + 0.007*""שלהן"" + 0.007*""לנשים""',)",3
7987,זנדברג החשוב אציג בקצרה המחקר שהראו נציגים מהצבא מקודם שחשוב וללכת מהמידע לפעולה יושבת דר לאה רוזן שיחד דר סאלמן זרקא ויחד איתי ושותפים מחיל הרפואה ביצענו המחקר שמבוסס סקר מעקב הבריאות חיל הרפואה חיל הרפואה חזון שלפני הקימו סקר ש-5% מהמתגייסים והמשתחררים נשאלים הרגלי הבריאות בגיוס ובשחרור ובאמת הסקר שימש אותנו בענף בריאות הצבא חיל הרפואה לקבוע מדיניות בריאות סמך הנתונים במחקר לקחנו,נשים,0.78091395,"('0.054*""נשים"" + 0.018*""אלימות"" + 0.017*""פנים"" + 0.015*""הנשים"" + 0.012*""לביטחון"" + 0.011*""מינית"" + 0.010*""למאבק"" + 0.008*""האלימות"" + 0.007*""שלהן"" + 0.007*""לנשים""',)",3
9370,נתונים היפגעות מתחילת שנת שרק להסתכל להזדעזע 67 מהחברה הערבית שמתוכם 28 מהחברה הבדואית בדרום כתוצאה תאונות תאונות דרכים ובכלל תאונות במרחב הציבורי נתייחס לתמותה שאולי במקומות מסוימים יקראו מוות בעריסה מוות פתאומי במגזר ואיך מתמודדים,בריאות,0.78077924,"('0.032*""הבריאות"" + 0.028*""החולים"" + 0.017*""חולים"" + 0.007*""בתי"" + 0.007*""קופות"" + 0.005*""התקנות"" + 0.005*""בריאות"" + 0.005*""למשרד"" + 0.004*""לבתי"" + 0.004*""העורף""',)",3
8846,מתחילים איזשהו שיח יקרה במושב תמשיך לפעול העבודה והרווחה ותמשיך לעסוק תקיים מעקבים נצא לשטח מסיירת כאמור תמשיך לפעול ותעשה תפקידה,נשים,0.77982414,"('0.025*""המשפטי"" + 0.018*""מעמד"" + 0.018*""לקידום"" + 0.017*""האישה"" + 0.013*""היועץ"" + 0.011*""מגדרי"" + 0.009*""ולשוויון"" + 0.008*""פותחת"" + 0.007*""שינויים"" + 0.007*""לממשלה""',)",3
2560,התכנסנו בשני נושאים אלף קידום בנייה קרקע חומה להצעת פתרונות דיור מוגן לעולים חסרי אמצעים שעלו 45 תשלום לדיור מוגן בהוסטלים לקשישים עולים מקצבת זקנה הגבלתו ל-8% מההכנסה קשיש יעלה 8% מההכנסה,עולים,0.7798156,"('0.005*""בישראל"" + 0.004*""המשטרה"" + 0.004*""התפוצות"" + 0.004*""העולים"" + 0.004*""הרב"" + 0.004*""דרכים"" + 0.003*""החדשים"" + 0.003*""הדיווח"" + 0.003*""מקרים"" + 0.003*""מלחמה""',)",3
3998,ועכשיו ברוך השם פתחו מעלה כאוב חינוך חובה לבנים לבנות תלמודי תורה אמנם מוסדות פרטיים מוסדות שמוכרים מבחינת החינוך כיתה בשכונה מבחינת לימודי תורה כיתה נודדים לשכונות רחוקות רמה רמה חפציבה וכו מכיר שמש שהמרחקים הגיאוגרפיים ענקיים,חינוך,0.7793759,"('0.013*""גבוהה"" + 0.007*""להשכלה"" + 0.006*""בתחום"" + 0.006*""אילן"" + 0.005*""המשרד"" + 0.005*""מחקר"" + 0.004*""הבאה"" + 0.004*""החינוך"" + 0.004*""ברמה"" + 0.004*""רבים""',)",3
3521,חברה לנגע הסמים עסקנו התחלואה הכפולה בסיורים שעשינו במלכישוע בכפר איזון עסקנו בתחלואה כפולה,תחבורה,0.7786827,"('0.024*""התחבורה"" + 0.012*""הציבורית"" + 0.006*""בשבת"" + 0.005*""נקרא"" + 0.004*""קיבלתי"" + 0.004*""בחודש"" + 0.004*""בתחבורה"" + 0.004*""ציבורית"" + 0.004*""המיסים"" + 0.003*""לעבוד""',)",3
4008,בכביש גולדה מאיר נהרגים בזכות התפילות האמהות וההורים ששולחים ומתפללים שיבואו ויחזרו בשלום תאונות בסיסי כשאתה ציר מרכזי באמצע ובאים מימין ובאים משמאל ואנשים צריכים לתפוס האוטובוס ולדאבוננו השירות תחת התקפה הכותל המערבי בימים האחרונים מחכים בסין בהודו המצב התחבורה הציבורית במגזר החרדי בכותל המערבי רצים בסיסי טבעי לתפוס האוטובוס האמא תאחר יחכו בחוץ והיא תגיע באה מהעבודה חייבת לתפוס עוברת באדון ניסי ניסים אסור עיר אסור באזור,קורונה,0.7783104,"('0.017*""הקורונה"" + 0.012*""משבר"" + 0.006*""צהל"" + 0.005*""העוני"" + 0.005*""המשבר"" + 0.004*""צריכים"" + 0.004*""לסייע"" + 0.004*""בתקופה"" + 0.003*""הביטחון"" + 0.003*""הנחיות""',)",3
3127,מבחינתי תואר חסיד אומות עולם שניתן אנוש שאמרתי שידע בשעות הקשות והחשוכות לעמוד לימיננו המינימום כעם יכולים המינימום חייבים לדורות הבאים לחנך הדורות להכיר ולהעריך ולהוקיר שעמדו לימין העם היהודי,בטחון,0.77776694,"('0.026*""החוקה"" + 0.022*""הביטחון"" + 0.022*""החוץ"" + 0.020*""לוועדת"" + 0.020*""ומשפט"" + 0.016*""המשותפת"" + 0.014*""ועדה"" + 0.013*""והביטחון"" + 0.010*""משותפת"" + 0.009*""המקומי""',)",3
3261,מהתכתובת ששתי האניות האמורות הגיעו לוצה לנמל אילת ולוק הגיעה לנמל יפו בתל-אביב שהן הגיעו רשימות מסודרות שנתן ספרי תורה ומי שנתן רכוש תעודות מסודרות רשימות מסודרות הרב אותן רשימות מדויקות טענה שאי לאתר טענה נכונה נכונה לאתר נתתם סידורי והייתם מסודרים יכולים להחזיר טענה,חינוך,0.7766859,"('0.112*""החינוך"" + 0.033*""התרבות"" + 0.028*""והספורט"" + 0.015*""חינוך"" + 0.013*""בסעיף"" + 0.010*""במערכת"" + 0.010*""הלימודים"" + 0.009*""מוסדות"" + 0.008*""שנת"" + 0.007*""מערכת""',)",3
4674,נציג איגוד הבנקים מחלוקת הבנקים הבנקים עצמם בנק בפני בנק לאומי ובנק הפועלים,דיור,0.7762348,"('0.016*""ערך"" + 0.011*""שירותים"" + 0.008*""ניירות"" + 0.008*""פיננסיים"" + 0.008*""דירות"" + 0.007*""הבנקים"" + 0.007*""ציבורי"" + 0.007*""דירה"" + 0.006*""הפיקוח"" + 0.006*""דיור""',)",3
24925,להגברת התחרות ולצמצום הריכוזיות בשוק הבנקאות בישראל חקיקה התשעו-2016 מ/1080,כלכלי,0.7760494,"('0.013*""האוצר"" + 0.008*""הכנסה"" + 0.007*""עסקים"" + 0.007*""הכספים"" + 0.006*""המשפטית"" + 0.006*""קטנים"" + 0.006*""ציבורית"" + 0.005*""לדון"" + 0.005*""האשראי"" + 0.004*""לחוק""',)",3
19902,להגברת התחרות ולצמצום הריכוזיות בשוק הבנקאות בישראל חקיקה התשעו-2016,כלכלי,0.77603877,"('0.013*""האוצר"" + 0.008*""הכנסה"" + 0.007*""עסקים"" + 0.007*""הכספים"" + 0.006*""המשפטית"" + 0.006*""קטנים"" + 0.006*""ציבורית"" + 0.005*""לדון"" + 0.005*""האשראי"" + 0.004*""לחוק""',)",3
4809,מסר שהוועדה מעבירה לגורמים השונים בשבועות האחרונים עשינו בדיוני מעקב ועשינו בכך שהשבוע סירבנו לאשר התקנות שהונחו שולחננו מכאן שיתקיים אעמוד שהוועדה תשקול לממש הסמכויות הלימה החמרת ההגבלות לבין יעילות האכיפה ויעילות מתן המענה למקרים חריגים,כלכלי,0.7758398,"('0.013*""האוצר"" + 0.008*""הכנסה"" + 0.007*""עסקים"" + 0.007*""הכספים"" + 0.006*""המשפטית"" + 0.006*""קטנים"" + 0.006*""ציבורית"" + 0.005*""לדון"" + 0.005*""האשראי"" + 0.004*""לחוק""',)",3
21370,עוברים בסדר אישור מוסד ציבורי 61 לחוק מיסוי מקרקעין,חינוך,0.7756622,"('0.112*""החינוך"" + 0.033*""התרבות"" + 0.028*""והספורט"" + 0.015*""חינוך"" + 0.013*""בסעיף"" + 0.010*""במערכת"" + 0.010*""הלימודים"" + 0.009*""מוסדות"" + 0.008*""שנת"" + 0.007*""מערכת""',)",3
7657,חולק שישנה חשיבות בהנחלת המשמעויות ההיסטוריות המוסריות והחינוכיות גורל העם היהודי בשואה שזכור וידוע ונכתב בשנות ה-90 המשרד הקים ועדה שנקראת פולין בשנת 2003 הקים המנהלת ומאז השאלות באוויר ישנן שאלות רבות שמתרוצצות באוויר הדרך להנחיל לתלמידים לעם הדרך ואין בילתה שלכל השאלות נצטרך אותן,בטחון,0.7755003,"('0.007*""חיילים"" + 0.004*""וביטחון"" + 0.004*""ועדות"" + 0.004*""משוחררים"" + 0.004*""יושב-ראש"" + 0.004*""חודשים"" + 0.003*""בודדים"" + 0.003*""ומתן"" + 0.003*""משפחה"" + 0.003*""לקח""',)",3
2393,שהגיע לעבור לסדר רצח אישה יצאנו לרחובות ימים שבועיים יצאנו לרחובות שבתנו צעקנו אמרנו 24 נשים מדיי אישה מדיי וכמובן הצהרות והיה זעזוע אצל שהזדעזע שגילה נשים שנמצאות במקלט בורחות מנסות לחוס חייהן בנימין נתניהו מאז הביקור המפורסם ב-25 בנובמבר במקלט הנשים הזיז,נשים,0.7752357,"('0.054*""נשים"" + 0.018*""אלימות"" + 0.017*""פנים"" + 0.015*""הנשים"" + 0.012*""לביטחון"" + 0.011*""מינית"" + 0.010*""למאבק"" + 0.008*""האלימות"" + 0.007*""שלהן"" + 0.007*""לנשים""',)",3
7597,מתחילים המשובר נתוני האשראי נתחיל בנימה חיובית הקמת משנה עסקים קטנים,כלכלי,0.7749105,"('0.013*""האוצר"" + 0.008*""הכנסה"" + 0.007*""עסקים"" + 0.007*""הכספים"" + 0.006*""המשפטית"" + 0.006*""קטנים"" + 0.006*""ציבורית"" + 0.005*""לדון"" + 0.005*""האשראי"" + 0.004*""לחוק""',)",3
9938,אמשיך הזעקה מכאן דוכן חולה סרטן מנסה למצוא המילים לתאר המצב הסיטואציה משקף ברגעים הראשונים מקבלים הבשורה המרה המחלה מהסיטואציה והם להעיד עצמי ההרגשה מנשוא ההפתעה לה]יל שלמים ושל הסובבים,קורונה,0.7747535,"('0.017*""הקורונה"" + 0.012*""משבר"" + 0.006*""צהל"" + 0.005*""העוני"" + 0.005*""המשבר"" + 0.004*""צריכים"" + 0.004*""לסייע"" + 0.004*""בתקופה"" + 0.003*""הביטחון"" + 0.003*""הנחיות""',)",3
3772,הבריאות דנה דיונים מכשירים מלבד צמצום הפערים העצומים בתקנות המכשירים והתקנות שאמורות לוועדת הבריאות ולסייע בצמצום הפערים בבריאות בריאות הדברים שעומדים לנגד עיניה המטרה לשכלל לתגבר ולתמרץ מערכת הבריאות בישראל טכנולוגיה מזור לספק שירות למטופלים,עולים,0.7742619,"('0.011*""אתיופיה"" + 0.008*""יוצאי"" + 0.007*""הנוער"" + 0.007*""נוער"" + 0.007*""הארץ"" + 0.006*""פערים"" + 0.006*""הגבוהה"" + 0.005*""הסטודנטים"" + 0.005*""ההשכלה"" + 0.005*""הפריפריה""',)",3
3258,פותחים לפניות הציבור הנפקת רישיונות מנייר והמרת רישיונות בישראל ובמדינות זרות הסעיף הגבלת רישיון נהיגה לחייבים בהוצאה לפועל,תחבורה,0.77348375,"('0.024*""התחבורה"" + 0.012*""הציבורית"" + 0.006*""בשבת"" + 0.005*""נקרא"" + 0.004*""קיבלתי"" + 0.004*""בחודש"" + 0.004*""בתחבורה"" + 0.004*""ציבורית"" + 0.004*""המיסים"" + 0.003*""לעבוד""',)",3
7649,במציאות שבה מעשרה ישראלים מכור למשהו ואל הפערים שקיימים בהתמודדות הנתונים הללו המסקנות מהדיון ההכרח בבניית מסד נתונים לאומי היתר אומרת בנוגע להיקף תופעת ההתמכרויות במדינה חשים בצורך ובמחסור שעולה,קורונה,0.77199787,"('0.037*""הקורונה"" + 0.029*""שקלים"" + 0.024*""הוראת"" + 0.024*""מיליון"" + 0.022*""נגיף"" + 0.016*""סמכויות"" + 0.013*""מיוחדות"" + 0.013*""להתמודדות"" + 0.012*""שקל"" + 0.011*""פעילות""',)",3
1715,פותחת לקידום מעמד האישה ולשוויון מגדרי יחסה מערכת המשפט לנפגעות תקיפה מינית,נשים,0.7717139,"('0.025*""המשפטי"" + 0.018*""מעמד"" + 0.018*""לקידום"" + 0.017*""האישה"" + 0.013*""היועץ"" + 0.011*""מגדרי"" + 0.009*""ולשוויון"" + 0.008*""פותחת"" + 0.007*""שינויים"" + 0.007*""לממשלה""',)",3
5053,פתיחת להקדיש למשהו שגרתי בקידום יזמות ופיתוחים טכנולוגיים בתחום הכבאות מטרה חשובה בפניכם תלמידי מגמת הפיזיקה תמר אריאל בנתניה פיתחו מערכת אווירית שמסוגלת לזהות שריפה בשלבים הראשונים נקדיש לכך מהישיבה,נשים,0.77066,"('0.025*""המשפטי"" + 0.018*""מעמד"" + 0.018*""לקידום"" + 0.017*""האישה"" + 0.013*""היועץ"" + 0.011*""מגדרי"" + 0.009*""ולשוויון"" + 0.008*""פותחת"" + 0.007*""שינויים"" + 0.007*""לממשלה""',)",3
8178,ישבו מנכלי 28 משרדים שואלים עצמם מהציבור אכן שואלים עצמנו היתרון שבמסגרת בדיקת המדד זוכים תחקיר מעמיק לאורכו ולרוחבו ממשלתי ולראות שקיפות מתקשרת לאפקטיביות וניהול תהליכים למאבק בשחיתות וליצירת מטרות שהן משרתות הציבור וזאת מטרתנו,בריאות,0.7705471,"('0.032*""הבריאות"" + 0.028*""החולים"" + 0.017*""חולים"" + 0.007*""בתי"" + 0.007*""קופות"" + 0.005*""התקנות"" + 0.005*""בריאות"" + 0.005*""למשרד"" + 0.004*""לבתי"" + 0.004*""העורף""',)",3
