,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
17806,צהריים בשבט 131201 פותחת המשותפת לוועדת החוץ והביטחון ולוועדת החוקה ומשפט להסדרת ההתיישבות ביהודה ושומרון,קורונה,0.7341249,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
15759,נפתח הראשונה הקבועה למיגור הפשיעה והאלימות בחברה הערבית בתמוז התשף 2362020,קורונה,0.7337217,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
20304,היושבת בראש משתפות פעולה בנושאים נושאים בריאות רווחה ונשים שמחה בכובע העבודה הרווחה והבריאות נעשה,נשים,0.7331388,"('0.021*""נשים"" + 0.011*""אלימות"" + 0.007*""מינית"" + 0.006*""הנשים"" + 0.006*""אתיופיה"" + 0.005*""מיניות"" + 0.005*""פגיעה"" + 0.004*""כלפי"" + 0.004*""הרב"" + 0.004*""יוצאי""',)",4
7125,יזמה לאור במסגרת הדיונים שומעים רבים נחשפים ביכולות ובחדשנות הטכנולוגית במגוון הנושאים שהמדינה מצליחה להישגים גדולים שתורמים רבות התרומה למגוון הנושאים במדינה ודאי הביטחוני שתורם לכלכלה ליוקרה למעמד בתחום הטכנולוגיה פיתוחים רבים מחקרים רבים בחקלאות ברפואה ודאי תחומים בתעשייה גורמים פרטיים גופים כלכליים ופרטיים מקימים מופים מרכזי פיתוח ומחקר בחקלאות שמקימים מרכזי פיתוח ומחקר ביקרנו בהם ראינו התועלות הרבות במחקר ופיתוח,התנחלויות,0.73307085,"('0.006*""ושומרון"" + 0.005*""צריכים"" + 0.004*""נושאים"" + 0.004*""ביהודה"" + 0.004*""הנושאים"" + 0.004*""נורא"" + 0.003*""אדמה"" + 0.003*""מגיעים"" + 0.003*""נדבר"" + 0.003*""ודאי""',)",4
9573,פותחת העבודה והרווחה 27 בפברואר כו באדר תשפב 1015 דנים הבוקר נוסף שוויון זכויות לאנשים מוגבלות 19 התשפא-2021 מ/1444,קורונה,0.73248523,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
23775,צוהריים בשבוע 15 ביוני כג בסיוון התשף העבודה הרווחה והבריאות השלישי עורכים צו הגנה בריאות הציבור מזון הארכת תקופת תוקפן הנחיות והוראות נוהל התשף-2020,קורונה,0.7324394,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
14077,החינוך התרבות והספורט 5 ביולי כט בסיוון תשעו מערכת החינוך במגזר הדרוזי ביוזמתה מירב ארי,חינוך,0.73243684,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
19641,לחבריי לכשיבואו; לאנשי הממלכה למשרד המשפטים וואו זכינו; למשטרה בהרכב מכובד; סיגל; ברוך השם לאנשי הלשכה לסוזי; ולאחרים,תחבורה,0.731884,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
15297,מכובדיי לשבת מתחילים צוהריים הזום איתנו שמחה רוטמן וחבר לשעבר דב ליפמן בשני קבצי 1 סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת תו ירוק לעובדים 9 התשפב–2022 2 סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות ציבורי עסקי והוראות נוספות 20 התשפב–2022 מבין שמתבקשת הארכה תוקף התקנות ליום הקרוב 6 בפברואר,קורונה,0.73182714,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
1246,הפטירות בגיל 15 ומעלה שנרשם להן הרעלת סמים כסיבת מוות עוברת השנים 45 מקרים ב-2014 58 ב-2015 36 ב-2016 35 ב-2017 42 ב-2018 פי איגוד רופאי בריאות הציבור בישראל הערכות שונות מצביעות על-כך שמתים 115900 בני-האדם ל-230100 בני-האדם ממנת יתר ובאופן מיוחד ממשכי כאבים מגפה שעוד נגעתי במסגרת אופיאטים המקרים מעריכים גורמי הרפואה ניתנים למניעה אתעכב לרגע כיוון באחריותנו מקיימים,דיור,0.7314256,"('0.012*""הדיור"" + 0.009*""הציבורי"" + 0.008*""דירות"" + 0.007*""הפריפריה"" + 0.006*""דירה"" + 0.006*""האזרחים"" + 0.005*""לדיור"" + 0.005*""לפועל"" + 0.004*""הוותיקים"" + 0.004*""ציבורי""',)",4
3781,בראייתנו ה-20000 יימצא שאלפים בודדים פעילות מצויות בדיווח שוטף כנדרש פי פער משמעותי פער עמוק שמחייב טיפול,דיור,0.7313691,"('0.012*""הדיור"" + 0.009*""הציבורי"" + 0.008*""דירות"" + 0.007*""הפריפריה"" + 0.006*""דירה"" + 0.006*""האזרחים"" + 0.005*""לדיור"" + 0.005*""לפועל"" + 0.004*""הוותיקים"" + 0.004*""ציבורי""',)",4
24406,הרצון הגדול הבניה עומדות משפחות ועומדים ההתנהלות בשבועות ובימים האחרונים המשפחות באיומים בהפחדות סותר למקום כשמגיע קצין,נשים,0.731336,"('0.021*""נשים"" + 0.011*""אלימות"" + 0.007*""מינית"" + 0.006*""הנשים"" + 0.006*""אתיופיה"" + 0.005*""מיניות"" + 0.005*""פגיעה"" + 0.004*""כלפי"" + 0.004*""הרב"" + 0.004*""יוצאי""',)",4
1752,עוברים בסדר אישור שינוי תכנית הגבייה קופות החולים בעבור גביית השתתפות עצמית להנפקת רישיון שימוש בקנאביס רפואי מקדם סגן הבריאות הרב ליצמן סגן השר שינוי תכנית הגביה בעבור הנפקת רישיון שימוש בקנאביס רפואי הרב ליצמן,כלכלי,0.7311052,"('0.019*""שקלים"" + 0.015*""מיליון"" + 0.010*""שקל"" + 0.006*""בשנת"" + 0.006*""מיליארד"" + 0.005*""האוצר"" + 0.005*""אישור"" + 0.004*""הכספים"" + 0.004*""עסקים"" + 0.004*""מדינה""',)",4
7194,להזכיר שלצערי הרב הוקמה לתשעה חודשים צריכים שיותר מהר לספק המשפחות קיימנו דיונים ועולים מסמכים רבים מהשנים 1948-1975 מהמסכמים בוערו הושמדו על-ידי הממסד מסמכים רבים ואחרים שיכולים לשפוך אור הפרשה במוסדות ממשלתיים נסרקו אינם נגישים צריכים הכול מנת למצוא המסמכים ולהנגיש,עולים,0.73072827,"('0.011*""עולים"" + 0.010*""בישראל"" + 0.008*""חדשים"" + 0.008*""העולים"" + 0.006*""השואה"" + 0.005*""החדשים"" + 0.004*""ניצולי"" + 0.004*""שואה"" + 0.004*""בקרב"" + 0.004*""מדינת""',)",4
635,מכירה מסיפור אישי במשפחה מאחיינית שבעצם הגישו תה מעליה במסעדה ונשפכו המים נס חלב לאזן מידת החום שהרבה במסעדות קיטור שמוציא המים בקיצור כוויה בדרגה גבוהה צלקות שנשארו שהנושא קרוב ברמה האישית,התנחלויות,0.7303781,"('0.006*""ושומרון"" + 0.005*""צריכים"" + 0.004*""נושאים"" + 0.004*""ביהודה"" + 0.004*""הנושאים"" + 0.004*""נורא"" + 0.003*""אדמה"" + 0.003*""מגיעים"" + 0.003*""נדבר"" + 0.003*""ודאי""',)",4
19901,החינוך התרבות והספורט 5 בפברואר בשבט התשעח הכשרת מורים ערבים,חינוך,0.7300628,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
24095,נתחיל קארין אלהרר ואחר יגיע התור איציק שמולי קארין אלהרר ידבר אמיר פרישר גוטמן איציק שמולי ונמשיך במטופלים ובהורים מטופלים,נשים,0.73003376,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
11615,החינוך התרבות והספורט 5 בדצמבר יז בכסלו תשעח חינוך לסובלנות לציון זכויות האדם,חינוך,0.72997004,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
1771,צוהריים המדע והטכנולוגיה מקבלת אנדרי קוזינוב וכמובן מכובדים מודה באי,נשים,0.72976106,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
23381,הכלכלה ה-29 ביוני ז בתמוז התשף הגז בטיחות ורישוי 7 הארכת תקופות מעבר התשף-2020,קורונה,0.7296515,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
6088,שלקראת הסוף שמישהו פתאום מתחילים לגלות שאולי רכבות קטנות שמנסות לבוא ממול ואומר עברנו תהליך ארוך ננסה ברגע האחרון יגלה ויתר התכופף ראינו המכלול כולו פתאום יבוא וגיד וירצה להתחיל להילחם ייצא במאה אחוז מרוצה המטרות מטרות חשובות שהחוק עונה עליהן העבודה שעשינו מדהימה בשיתוף פעולה נשאר תאוותו בידו בוא נקבל ננסה ברגע האחרון קווץ קווץ כאילו לפרום היפה שעשינו שחושב גוף לאט שנקרא,תחבורה,0.7293501,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
7397,קייסים ורבנים מקהילת יוצאי אתיופיה תקנים ותנאי העסקה מעמדם תנאי העסקתם תנאי העסקה תקנים נתפזר להדגיש בעיות אחרות שקשורות לנושא שירותי דת לקהילה שנצא החלטה ברורה שתחייב לבצע נתמקד תקנים ותנאי העסקתם,נשים,0.72918725,"('0.021*""נשים"" + 0.011*""אלימות"" + 0.007*""מינית"" + 0.006*""הנשים"" + 0.006*""אתיופיה"" + 0.005*""מיניות"" + 0.005*""פגיעה"" + 0.004*""כלפי"" + 0.004*""הרב"" + 0.004*""יוצאי""',)",4
8693,לפניות הציבור אבקש בתחילת שאגיד הכותרת יציג שנדע ומי בהולכים,תחבורה,0.7286127,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
7499,משמעות שלושת החודשים שדברת עליהם אמרת שמשווים לחברות אחרות,בטחון,0.728469,"('0.005*""האוצר"" + 0.004*""חיילים"" + 0.004*""תקציב"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""שנת"" + 0.003*""הדברים"" + 0.003*""מחר"" + 0.003*""בודדים"" + 0.003*""במשרד""',)",4
8886,החינוך התרבות והספורט ה-3 ביולי בתמוז התשעח חינוך ממלכתי 17 מניעת פעילות במוסד חינוך גורמים חיצוניים הפועלים מטרות החינוך ונגד צבא הגנה לישראל התשעח-2018 שולי מועלם-רפאלי וקבוצת,חינוך,0.7282656,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
7584,ברשותכם נתחיל בסעיף המרכזי שבעטיו הגענו לטונים גבוהים ברוך ירושלים שמחתנו שנדדה שנתנו הלילה העיר ומצאנו פגשתי ולו שהשידורים צריכים מירושלים אגיד בשונה מהערוצים המסחריים שבכאילו ספק שבסופו תהליך ירחק השידורים מירושלים ושהאמירה קול מירושלים אמירה מלאת תוכן,דיור,0.72819054,"('0.012*""הדיור"" + 0.009*""הציבורי"" + 0.008*""דירות"" + 0.007*""הפריפריה"" + 0.006*""דירה"" + 0.006*""האזרחים"" + 0.005*""לדיור"" + 0.005*""לפועל"" + 0.004*""הוותיקים"" + 0.004*""ציבורי""',)",4
1062,כרגיל חבריי שיגיעו הממלכה מבין שעמה יושבת רחוק בתמונה מרחוק אביגיל מבין רצון המערכת שיהיו שלושה שופטים שיהיו חמישה שהדיון רציני ומעמיק רעיון בפרט בדין הפלילי ביהדות ברוב המקרים 23 71 במקרים מיוחדים נשיא מלך מיוחדים כשזה אליהם כלל 23 להוציא להורג משלושה בדיני ממונות פרט למקרים חריגים יחיד מומחה מסכימים מומחה בממונות באחד המינימום שלושה שרוצים חמישה רעיון,עולים,0.72819006,"('0.011*""עולים"" + 0.010*""בישראל"" + 0.008*""חדשים"" + 0.008*""העולים"" + 0.006*""השואה"" + 0.005*""החדשים"" + 0.004*""ניצולי"" + 0.004*""שואה"" + 0.004*""בקרב"" + 0.004*""מדינת""',)",4
4597,אתחיל בנקודה התייחסת אליה הנתון המטריד שמדבר שמתוך כ-40000 עמותות כ-50% מהעמותות עמותות פעילות דיווח לגביהן הנתון מגיעים לפעולה מסוימת ממופה ומנותח והדבר להיעשות מבין שכבר החלה פעולה המיסים לצורך מיפוי הפער ואיתור אותן עמותות שהן מדווחות והן פעילות הנקודה המטרידה מבחינתנו,התנחלויות,0.7279416,"('0.006*""ושומרון"" + 0.005*""צריכים"" + 0.004*""נושאים"" + 0.004*""ביהודה"" + 0.004*""הנושאים"" + 0.004*""נורא"" + 0.003*""אדמה"" + 0.003*""מגיעים"" + 0.003*""נדבר"" + 0.003*""ודאי""',)",4
5479,מדוע לטובת הציבור מדוע רעה משום לוקחת תעשייה שלמה קרנות הנאמנות ומנהלי התיקים והיא תחסל תגרום לריכוזיות תגרום לכך שנפחי המסחר בבורסה ירדו ישבו אתנו דואגים לייבוש הבורסה הצעה שתייבש הבורסה יעשו השינוי הקטן מבקשים,התנחלויות,0.72766167,"('0.006*""ושומרון"" + 0.005*""צריכים"" + 0.004*""נושאים"" + 0.004*""ביהודה"" + 0.004*""הנושאים"" + 0.004*""נורא"" + 0.003*""אדמה"" + 0.003*""מגיעים"" + 0.003*""נדבר"" + 0.003*""ודאי""',)",4
4627,שנושאו המשבר ממשלת פולין והבקשה הוגשה למליאת בראשם יושבת לשמאלי איילת ורבין נחמיאס הפולני השואה מניח שאנשי החוץ יידעו לנסח הסטטוס העכשווי לאור הפרסומים מדויקת והכי רלוונטית להגביל עצמנו רגיל רגיל מבחינת הוקצתה ואין מנדט לחרוג מעבר לשתיים ורבע בחשבון,בריאות,0.72737426,"('0.017*""החולים"" + 0.017*""הבריאות"" + 0.010*""חולים"" + 0.006*""החלטה"" + 0.005*""החלטת"" + 0.005*""הביטחון"" + 0.005*""החלטות"" + 0.004*""בתי"" + 0.004*""ההסדר"" + 0.004*""קופות""',)",4
23272,המשותפת וביטחון וועדת החוקה ומשפט הכרזה חירום שלישי כמדומני מעקב עבודת בדבר ניתוק זיקתם חוקים וצווים למצב החירום,קורונה,0.7267764,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
3426,שנשמע דיירים דיור ציבורי שנאלצו לעבור במהלך חמישים דירות קורת גג תוך קבלת קבלת סיוע בשכר דירה,דיור,0.7266146,"('0.012*""הדיור"" + 0.009*""הציבורי"" + 0.008*""דירות"" + 0.007*""הפריפריה"" + 0.006*""דירה"" + 0.006*""האזרחים"" + 0.005*""לדיור"" + 0.005*""לפועל"" + 0.004*""הוותיקים"" + 0.004*""ציבורי""',)",4
1493,בנוסף מבקשת לבדוק ייתכן פיקוח מוהלים הכשרתם המבקשים לשמש כמוהלים חושש שמילת תינוקות שאינו בקי בתחום עלולה לגרום נזק בלתי הפיך קורא לחקור הפרשה ולהעמיד לדין שצריך הדברים יתבררו כנכונים ייתכן שיוצאי אתיופיה יזכו להגנה בפני סיכון תינוקותיהם הזעירים וחסרי האונים,בריאות,0.72635216,"('0.017*""החולים"" + 0.017*""הבריאות"" + 0.010*""חולים"" + 0.006*""החלטה"" + 0.005*""החלטת"" + 0.005*""הביטחון"" + 0.005*""החלטות"" + 0.004*""בתי"" + 0.004*""ההסדר"" + 0.004*""קופות""',)",4
24266,החינוך התרבות והספורט 25 ביולי יט בתמוז תשעו המבחן הפסיכומטרי,חינוך,0.7262891,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
1505,בסיון התשף 22 ביוני העבודה הרווחה והבריאות יישום התוכנית הלאומית אלימות במשפחה,קורונה,0.72607744,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
712,לכולן פותחת הועדה לקידום מעמד האישה ולשוויון מגדרי 7 למרץ ערב האישה הבינלאומי מברכת כולכן שנעשה,נשים,0.7260446,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
6865,היועצת הרשמת חברתי היקרה והמכובדת הגנת הצרכן –הגברת התדירות משלוח חשבונית התשעח-2018 היוזמת והמובילה חברתי מרב בן-ארי אליה איתן כבל איציק שמולי יוסי יונה לאה פדידה קארין אלהרר מאיר כהן עבד חכים חאג יחיא יואל חסון אכרם חסון ורועי פולקמן,נשים,0.7260432,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
22819,החינוך התרבות והספורט ה-14 באוגוסט באלול התשעח הפיקוח איכות המזון ולתזונה נכונה במוסדות החינוך התשעח-2018 דברי התוכחה מהדיון הקודם תעתיקו מהפרוטוקול,חינוך,0.72593564,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
7472,הנוכחים שהיהדות עוברת מאם לילדיה אישה מבקשת לבוא ולהתגייר עבור עצמה עבור ילדיה וילדי ילדיה,התנחלויות,0.7258953,"('0.006*""ושומרון"" + 0.005*""צריכים"" + 0.004*""נושאים"" + 0.004*""ביהודה"" + 0.004*""הנושאים"" + 0.004*""נורא"" + 0.003*""אדמה"" + 0.003*""מגיעים"" + 0.003*""נדבר"" + 0.003*""ודאי""',)",4
19547,יא באדר התשעו ה-21 במרץ הסכם בדבר גמלת ניידות 25,קורונה,0.7255816,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
8080,למדתי שדרך דיונים רציניים ומעמיקים לפתור מיני בעיות תוך טיפול חיילים בודדים תקלתי בבעיות בנות שירות שירות לאומי שמדי נופל השולחנות נופל מיני משרדים מיני ליקויים ופערים ממולאים בנות שרוצות לעלות לארץ קבעו להן תאריך לשירות התאריך קוים מחכות עשייה שחוזרות לארץ מוצאן מחמיצה הזדמנות יקרה להעלות אזרחית ששווה ותורמת למדינה,עולים,0.72529805,"('0.011*""עולים"" + 0.010*""בישראל"" + 0.008*""חדשים"" + 0.008*""העולים"" + 0.006*""השואה"" + 0.005*""החדשים"" + 0.004*""ניצולי"" + 0.004*""שואה"" + 0.004*""בקרב"" + 0.004*""מדינת""',)",4
15229,החינוך התרבות והספורט 11 ביולי בתמוז תשעו מערכת החינוך בחולון נתייחס לכמה נקודות במערכת החינוך כיתות במתחם המדיטק סייעות בחינוך המיוחד תברואת גני,חינוך,0.72507995,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
3719,ונקווה ונאחל מכאן שבאמת ייהרגו ייפצעו בזמן שבונים היפה בנשמתנו,נשים,0.72391135,"('0.021*""נשים"" + 0.011*""אלימות"" + 0.007*""מינית"" + 0.006*""הנשים"" + 0.006*""אתיופיה"" + 0.005*""מיניות"" + 0.005*""פגיעה"" + 0.004*""כלפי"" + 0.004*""הרב"" + 0.004*""יוצאי""',)",4
15158,צהריים החינוך התרבות והספורט התמודדות ואתגרים ההגבלות במוסדות החינוך החרדיים,חינוך,0.7228644,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
12437,העבודה הרווחה והבריאות ביטוח בריאות ממלכתי מסירת מידע ממשרד הביטחון התשעז-2017,קורונה,0.72259307,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
21308,1 הארכת תקופות הוראת נגיף הקורונה אישור רגולטוריים מ/1383 נציג ממשרד עמיחי פישר,קורונה,0.7221267,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
7764,הפנים והגנת הסביבה שלישי בטבת התשפב 14 בדצמבר מברך יוראי להב הרצנו ומוסי רז הנוכחים שנמצאים בחדר ובזום דנים דחוף ובעל השלכות רבים מאזרחי שנמצאים בהליך פונדקאות בתהליך הבאת מחוץ לארץ וספציפית הקשחת תנאי הכניסה לישראל תינוקות ובהם שנולדו בהליך פונדקאות,תחבורה,0.7217774,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
23100,החינוך התרבות והספורט משבר הספר נעמי שמר בתל העסקת מורה פדופיל,חינוך,0.7208247,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
8096,אמבוש מעבירים בקריאה ואחר-כך ייתנו שתערבב הסלט תתבקש להוציא המוץ התבן,כלכלי,0.7208113,"('0.019*""שקלים"" + 0.015*""מיליון"" + 0.010*""שקל"" + 0.006*""בשנת"" + 0.006*""מיליארד"" + 0.005*""האוצר"" + 0.005*""אישור"" + 0.004*""הכספים"" + 0.004*""עסקים"" + 0.004*""מדינה""',)",4
8644,העבודה הרווחה והבריאות ה-30 לאוקטובר יב בחשוון תשעח שירות גימלאות רישום פרטי פסק דין לחלוקת חיסכון פנסיוני התשעז-2017,קורונה,0.72060114,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
21806,מחדש בסעיף האחרון בסדר אישור מוסדות ציבור 46 לפקודת הכנסה רשימה שסימנה 9-446-16 ארז אורעד תחום מוסדות ציבור ומלכרים במשרד האוצר,כלכלי,0.72055227,"('0.019*""שקלים"" + 0.015*""מיליון"" + 0.010*""שקל"" + 0.006*""בשנת"" + 0.006*""מיליארד"" + 0.005*""האוצר"" + 0.005*""אישור"" + 0.004*""הכספים"" + 0.004*""עסקים"" + 0.004*""מדינה""',)",4
9120,רכז ערבויות מדינה באגף החשב הכללי פנינו לוועדה מכוח 2 לחוק ערבות מטעם במטרה לבקש אישור להגדלת הפעילות בקרן לעסקים קטנים ובינוניים בערבות בקשה להגדלת הפעילות ל-560 מיליון שקלים,כלכלי,0.72001183,"('0.019*""שקלים"" + 0.015*""מיליון"" + 0.010*""שקל"" + 0.006*""בשנת"" + 0.006*""מיליארד"" + 0.005*""האוצר"" + 0.005*""אישור"" + 0.004*""הכספים"" + 0.004*""עסקים"" + 0.004*""מדינה""',)",4
2968,מדבר חשיבות צוחקים חשיבות בסופו שעושים לקואליציה ולנו קשים התפקיד שתעשי הצד הטוב לשמחתנו מחזק אותנו כדמוקרטיה אצטרך להתמודד מיני לשמחתנו בסופו נישא נאומים גדולים יעבור לוועדה נשאר לאחל הצלחה,התנחלויות,0.7198715,"('0.006*""ושומרון"" + 0.005*""צריכים"" + 0.004*""נושאים"" + 0.004*""ביהודה"" + 0.004*""הנושאים"" + 0.004*""נורא"" + 0.003*""אדמה"" + 0.003*""מגיעים"" + 0.003*""נדבר"" + 0.003*""ודאי""',)",4
