,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
7251,נוטים להקל עברתי ההיסטוריה המשרד ראשי מיצחק שמיר כיהנו כשר ירושלים שמעון פרס בנימין נתניהו פעמיים אריאל שרון אריאל שרון ראה פחיתות שזו זכות לכהן כשר ירושלים שממשלות באמירה מבינות הצורך לחזק ולתעדף עיר הבירה העיר ירושלים,תחבורה,0.97427666,"('0.008*""התחבורה"" + 0.007*""הציבורית"" + 0.005*""הדברים"" + 0.004*""המים"" + 0.004*""ציבורית"" + 0.004*""מכן"" + 0.004*""לדון"" + 0.004*""האוצר"" + 0.004*""הבריאות"" + 0.003*""הכספים""',)",8
5563,שנתחיל מלים החלטה להצטרף להביע הזהות המינית להצטרף לקהילה הלהטבית החלטה אמיצה כרוכה במחיר אישי לאור דעות קדומות בחברות ובמשפחות להפתיע שהמצוקה הנפשית מלווה החלטה כזו משמעותית אמיתית מעטים שמתמודדים מצוקה ובדידות וחרדות התמכרויות שונות אלכוהול וסמים,חינוך,0.9742733,"('0.006*""גבוהה"" + 0.006*""הכנסה"" + 0.005*""אישור"" + 0.004*""מוסדות"" + 0.004*""בשנת"" + 0.004*""להשכלה"" + 0.004*""הכספים"" + 0.003*""אחוזים"" + 0.003*""עולים"" + 0.003*""ציבור""',)",8
1719,הסיפור התחיל ב-2006 הכספים התייחסו לכלי רכב מזדהMPV שהפכו לדוגמה כאילו גונב קיבלו פטור לתקן שתיקנו חתכו השאירו היושב-ראש אינסטלטור יקנה רכב מסוג יקר ומפואר שיכול לשמש כרכב פרטי דאבל קבינה כזו ויפה בכוונה נוקב בשמות הרכבים,ניצולי שואה,0.9742678,"('0.010*""השואה"" + 0.009*""הביטחון"" + 0.008*""ניצולי"" + 0.008*""האוצר"" + 0.007*""שואה"" + 0.004*""לניצולי"" + 0.003*""מבחינת"" + 0.003*""ולוועדת"" + 0.003*""שוק"" + 0.003*""הכלכלה""',)",8
1952,חייב שמבחינתי נרגש נתחיל בשבחה אכסניה בהחלט מודה ליושב כץ המנדט נתן מודה לריבונו עולם שמסייע בידי שליח נאמן שליחות חשובה שמרגיש הזדמנות לקדם ולסייע שזו בשורה לאלפי לאלפי לוחמים שנתנו מיטב דמם הפיזי והנפשי לטובת מדינת,נשים,0.9742541,"('0.033*""נשים"" + 0.016*""מעמד"" + 0.016*""לקידום"" + 0.015*""האישה"" + 0.010*""הנשים"" + 0.010*""אלימות"" + 0.010*""מגדרי"" + 0.008*""פותחת"" + 0.007*""מינית"" + 0.007*""ולשוויון""',)",8
3882,לציין היושב-ראש מדבר זכויות העובד למחלה דהיינו שאסור לפטר עובד חולה וכך 18 4 שאומר הזכויות לקבלת דמי מחלה מדבר מחלה מדבר דמי מחלה שמגיע לעובד תשלום עבור ימים הגם זכות חולה זכות שישלמו עבור הימים,בריאות,0.9736294,"('0.011*""בתי"" + 0.011*""החולים"" + 0.006*""חולים"" + 0.005*""הפריפריה"" + 0.004*""חלוקתי"" + 0.004*""חברתי"" + 0.004*""לצדק"" + 0.004*""בבתי"" + 0.004*""הבריאות"" + 0.004*""הארץ""',)",8
9111,החשוב בעינינו חישוב ירידת המחזורים חודשי מאי-יוני עלה הקודם במרס-אפריל העסקים מקבלים הכסף עשו בינואר-פברואר אצלם במחזורים הירידה במרס-אפריל במרס בוודאי באפריל נתחיל באותה מידה שנראה במאי-יוני נבקש שמבחינת המחזורים אפשרות לבחון המחזורים ירידת המחזור במאי-יוני,תחבורה,0.9736188,"('0.012*""בדרכים"" + 0.005*""פנים"" + 0.004*""לביטחון"" + 0.004*""לבטיחות"" + 0.003*""המצב"" + 0.003*""המשטרה"" + 0.003*""הקטל"" + 0.003*""הכיסאות"" + 0.002*""תשעט"" + 0.002*""בקטל""',)",8
2298,מדינת במשבר ידעה לטפל בעסקים בגל והשלישי גל האומיקרון ממשיך פגיעה בעסקים פגיעה בשכירים במשק פגיעה בענפים מסוימים שנפגעים מאחרים עשתה מעשה והודיעה שורת צעדים שחלקם מבורכים וטובים אומץ להוריד מיסוי בחשמל ולהקטין עליית המחירים בחשמל,דיור,0.97361785,"('0.006*""הציבורי"" + 0.006*""הדיור"" + 0.006*""מדינת"" + 0.004*""צריכים"" + 0.004*""הבריאות"" + 0.003*""דירות"" + 0.003*""מצד"" + 0.003*""מאז"" + 0.002*""שצריך"" + 0.002*""רבות""',)",8
5528,להדגיש שמדובר לתקנות העיקריות שאיננו קשור מבחינה משפטית להגבלות החדשות להידוק הסגר כלומר שישולב מעתה ואילך בתקנות שעוסקות בהגבלות הפעלת שדות תעופה וטיסות התקנות בתוקף ה-3 בפברואר להחליט קיצור מכיוון התוקף התקנות העיקריות התיקון ישתלב באותן,קורונה,0.97361684,"('0.030*""הקורונה"" + 0.019*""הוראת"" + 0.013*""נגיף"" + 0.011*""סמכויות"" + 0.011*""התקנות"" + 0.010*""החוקה"" + 0.008*""מיוחדות"" + 0.008*""ומשפט"" + 0.007*""להתמודדות"" + 0.007*""צו""',)",8
4479,וכמה סגירת המִנהלת והמִנהלת נסגרה נשארה פונקציה במשרד החקלאות שעוד מנסה טיפה להחזיק אליו חס וחלילה בטענות יוצאת הכלל בעצמו ברשותך ארצה לשניים שלושה פרטיים ומשפחות לספק בקצרה הסיפור ולהבין נפלו הכיסאות לתוך התהליך הבירוקרטי הגדול,תחבורה,0.97361344,"('0.012*""בדרכים"" + 0.005*""פנים"" + 0.004*""לביטחון"" + 0.004*""לבטיחות"" + 0.003*""המצב"" + 0.003*""המשטרה"" + 0.003*""הקטל"" + 0.003*""הכיסאות"" + 0.002*""תשעט"" + 0.002*""בקטל""',)",8
8336,מבקשות ומבקשים להקדיש לקיומם הגדל ממזרים כחלק מהקונגלומרט ההרסני כהשלכה המציאות הקשה עגינות יוצרת ממזרות ההשלכות תופעת סרבנות הגט הממזרים כאוב שממעטים קיים גדל עגינות יוצרת ממזרות ולאישה עגונה אפשרות להתחתן להינשא כהלכה לגבר שהנישואים מתממשים,ניצולי שואה,0.9736035,"('0.010*""השואה"" + 0.009*""הביטחון"" + 0.008*""ניצולי"" + 0.008*""האוצר"" + 0.007*""שואה"" + 0.004*""לניצולי"" + 0.003*""מבחינת"" + 0.003*""ולוועדת"" + 0.003*""שוק"" + 0.003*""הכלכלה""',)",8
2042,שאפשר להתייחס אליו בתור הדייר הסרבן ואיך מקטינים הכוח הדייר הסרבן צריכים מצד להגן דייר שבאמת לצאת מביתו ואפילו דיירים מעוניינים יפגע מצד לגרום לכך שדייר שמעוניין בעוד מניעים ימנע העסקה חשובה לשאר המשפחות שנמצאות בבניין,דיור,0.97359854,"('0.006*""הציבורי"" + 0.006*""הדיור"" + 0.006*""מדינת"" + 0.004*""צריכים"" + 0.004*""הבריאות"" + 0.003*""דירות"" + 0.003*""מצד"" + 0.003*""מאז"" + 0.002*""שצריך"" + 0.002*""רבות""',)",8
292,מענה סוג החברה הישראלית הצרכנים הפכו רגישים הפך issue במערכת היחסים שמתקיימת עוסק לבין צרכן ובנקודות מסוימות קיבל היבט בולט מכירים ההעלאות מהרשת שהתקשרו לשאול איזו תמימה הניחו השפופרת וחזרו 20 ועדיין בלופ ההמתנה למיקומם ברשת,תחבורה,0.9735847,"('0.012*""בדרכים"" + 0.005*""פנים"" + 0.004*""לביטחון"" + 0.004*""לבטיחות"" + 0.003*""המצב"" + 0.003*""המשטרה"" + 0.003*""הקטל"" + 0.003*""הכיסאות"" + 0.002*""תשעט"" + 0.002*""בקטל""',)",8
8485,מודה קיומו החשוב מכונים להתפתחות הילד ויחידות להתפתחות הילד טיפולים שרואים כהצלה לטווח הרחוק להכביר במילים שחלקם מוגבלות מאובחנת חלקם שמתמודדים קשיים ורוצים לשפר מצבם חולק שמדובר בהשקעה לטווח ארוך חולק הטיפולים ומהר ככל שניתן,רווחה,0.9728957,"('0.012*""הילד"" + 0.005*""הבריאות"" + 0.005*""אומרת"" + 0.005*""לזכויות"" + 0.004*""ילד"" + 0.003*""לידה"" + 0.003*""בגיל"" + 0.003*""טיפול"" + 0.003*""הנתונים"" + 0.003*""הרך""',)",8
8606,ארבע קבענו פגישה ואתמול בלילה מקבלים הודעה תבטלו הפגישה עובדים במשרד הביטחון הביטחון אמור לשרת כולה חיילים בזכות החלטות החיילים סיכוי שיצאו חזקים ממה שנכנסו לצהל הקיצוץ הוצאת המשפחות שהשתחררו מצהל לדוח העוני למצב עוני,תחבורה,0.9728939,"('0.012*""בדרכים"" + 0.005*""פנים"" + 0.004*""לביטחון"" + 0.004*""לבטיחות"" + 0.003*""המצב"" + 0.003*""המשטרה"" + 0.003*""הקטל"" + 0.003*""הכיסאות"" + 0.002*""תשעט"" + 0.002*""בקטל""',)",8
9449,אתן רקע קצר לנושא ואחרי תציג שלפנינו בדצמבר 2014 והכנסת למעשה חוקקה למניעת הסתננות ולהבטחת יציאתם מסתננים מישראל חקיקה והוראת התשעה–2014 במסגרת נערך עובדים זרים ובחוק קבלני כוח-אדם שעיקרו יצירת פיקדון להבטחת יציאתם מסתננים מישראל,ניצולי שואה,0.9728932,"('0.010*""השואה"" + 0.009*""הביטחון"" + 0.008*""ניצולי"" + 0.008*""האוצר"" + 0.007*""שואה"" + 0.004*""לניצולי"" + 0.003*""מבחינת"" + 0.003*""ולוועדת"" + 0.003*""שוק"" + 0.003*""הכלכלה""',)",8
6413,נעשה הפוך נתחיל הנציגים מוסדות החינוך שנמצאים ואחר ניגש למשרדים ששותפים ונפתח למצוינות חברתית לתלמידי יב מציגה הילה סגל ממשרד החינוך שפי להתחיל מוסדות החינוך מוסדות החינוך בשטח ואחר נוכל לנהל מקצועי יחד הנציגים החינוך,חינוך,0.9728925,"('0.080*""החינוך"" + 0.023*""התרבות"" + 0.020*""והספורט"" + 0.013*""חינוך"" + 0.010*""הספר"" + 0.008*""הלימודים"" + 0.008*""מערכת"" + 0.008*""במערכת"" + 0.005*""שנת"" + 0.005*""תלמידים""',)",8
6452,מהנתונים שכן חשופים בפנינו יכולים פערים אדירים תקציבי החינוך שבין ארבע מערכות החינוך שקיימת בישראל ארבע מערכות החינוך הגדולות שקיימות מערכת החינוך הממלכתי דתי מקבלת התקצוב הגבוה החינוך הממלכתי רגיל ואי למטה החינוך במגזר הערבי,חינוך,0.9728868,"('0.080*""החינוך"" + 0.023*""התרבות"" + 0.020*""והספורט"" + 0.013*""חינוך"" + 0.010*""הספר"" + 0.008*""הלימודים"" + 0.008*""מערכת"" + 0.008*""במערכת"" + 0.005*""שנת"" + 0.005*""תלמידים""',)",8
4640,מציינים המאבק הבינלאומי למניעת אלימות נשים אלימות כלפי נשים תופעה מזעזעת הקיימת שכבות האוכלוסייה אלימות מחלה מחלה שגובה קורבנות ומפרקת משפחות מוכרחים להילחם פשרות אלימות המשפחה ובפרט אלימות כלפי נשים נוטה להחמיר במצבי משבר ולחץ,נשים,0.9728854,"('0.033*""נשים"" + 0.016*""מעמד"" + 0.016*""לקידום"" + 0.015*""האישה"" + 0.010*""הנשים"" + 0.010*""אלימות"" + 0.010*""מגדרי"" + 0.008*""פותחת"" + 0.007*""מינית"" + 0.007*""ולשוויון""',)",8
8273,בשנת נקלטו במקלט מעגן מקלט לניצולות סחר בבני נקלטו 26 נשים מתוכן 12 נשים שנסחרו לזנות בישראל 5 נשים אפריקאיות ניצולות מחנות העינויים בסיני ו-4 מהגרות שהועסקו בתנאי עבדות ו-5 נשים חירשות-אילמות שהועסקו בקיבוץ נדבות,נשים,0.97286844,"('0.033*""נשים"" + 0.016*""מעמד"" + 0.016*""לקידום"" + 0.015*""האישה"" + 0.010*""הנשים"" + 0.010*""אלימות"" + 0.010*""מגדרי"" + 0.008*""פותחת"" + 0.007*""מינית"" + 0.007*""ולשוויון""',)",8
203,שהעובדה שמדובר במקצוע שמשיק במידה למקצוע האורתופדיה ושיש איזו חפיפה מבחינת מעורבות רפואית מטבע הדברים להסכמות מיני פרמטרים שקשורים מותר אסור לפודיאטר בהשוואה לרופא אורתופד הבעיות שלדעתי הגורם שבאמת פרוצדורות אצלנו מטבען נמשכות החברים מבחינתי,תחבורה,0.97286445,"('0.012*""בדרכים"" + 0.005*""פנים"" + 0.004*""לביטחון"" + 0.004*""לבטיחות"" + 0.003*""המצב"" + 0.003*""המשטרה"" + 0.003*""הקטל"" + 0.003*""הכיסאות"" + 0.002*""תשעט"" + 0.002*""בקטל""',)",8
6337,קוראת מבמה מוועדה למפכל אלשיך מאחר פורסם בעיתונות מאחר שמענו גינוי חזרה אמיתית מהדברים הזדמנות לשדר מסר לכלל משטרת מחוצה לאזרחיות שזכותן להתלונן וזכותן למצוא הדרך להתלונן תלונה ניקח ברצינות שפנייתי תגיע ותושמע ותהיה תגובה,ניצולי שואה,0.9728597,"('0.010*""השואה"" + 0.009*""הביטחון"" + 0.008*""ניצולי"" + 0.008*""האוצר"" + 0.007*""שואה"" + 0.004*""לניצולי"" + 0.003*""מבחינת"" + 0.003*""ולוועדת"" + 0.003*""שוק"" + 0.003*""הכלכלה""',)",8
3904,הפעם השלישית מגיעים לוועדה מנת לתקן ולאור במטרה לייצב מנגנון יציב עבור הרשות תוכל לבצע הפעולות החשובות יציבה וברורה מוצע לקבוע בעתיד 50 אחוזים מהעודפים שיצטברו ברשות יועברו למדינה כתמלוג בהנחה שהסכום יעלה ההכנסות המסחריות,בריאות,0.9728562,"('0.011*""בתי"" + 0.011*""החולים"" + 0.006*""חולים"" + 0.005*""הפריפריה"" + 0.004*""חלוקתי"" + 0.004*""חברתי"" + 0.004*""לצדק"" + 0.004*""בבתי"" + 0.004*""הבריאות"" + 0.004*""הארץ""',)",8
7718,מאין כמותו מברך היוזמה חברות אמילי מואטי ענבר בזק שיר ומיכל וולדיגר לקיים תופעת הפגיעות המיניות בצהל תנועת Me Too שהתפשטה ויראלי בשנת העלתה למודעות מספקת תופעת ההטרדות המיניות הניצול המיני והיחס המשפיל לנשים באשר,נשים,0.972856,"('0.033*""נשים"" + 0.016*""מעמד"" + 0.016*""לקידום"" + 0.015*""האישה"" + 0.010*""הנשים"" + 0.010*""אלימות"" + 0.010*""מגדרי"" + 0.008*""פותחת"" + 0.007*""מינית"" + 0.007*""ולשוויון""',)",8
4972,בהירויות בתנאים הקיימים ובמצב הקיים מאמצים המאמצים נעשים לטעמנו בכיוון הנכון המאמצים ממוקדים שתמיד המערכות הממשלתיות השונות והמערכות האחרות שמעורבות בתחום מסונכרנות מסביב לתפיסה אינטגרטיבית לאן תחושה שמדברים דיבורים יפים וטובים כשזה לביצוע המערכת חורקת,חינוך,0.97285295,"('0.006*""גבוהה"" + 0.006*""הכנסה"" + 0.005*""אישור"" + 0.004*""מוסדות"" + 0.004*""בשנת"" + 0.004*""להשכלה"" + 0.004*""הכספים"" + 0.003*""אחוזים"" + 0.003*""עולים"" + 0.003*""ציבור""',)",8
928,השר דיברנו בשעתו צמצום 1400 יחידות הדיור שאינן משמשות לדיור ציבורי הרכש דירות חדשות לדיור ציבורי שאדוני התחייב בקצב 50 דירות לחודש אכלוסן קיצור פרקי שמחכים לדירות וכמובן להודות המחויבות לאוכלוסיית צרכים מיוחדים שאותו הרמת,דיור,0.9728528,"('0.006*""הציבורי"" + 0.006*""הדיור"" + 0.006*""מדינת"" + 0.004*""צריכים"" + 0.004*""הבריאות"" + 0.003*""דירות"" + 0.003*""מצד"" + 0.003*""מאז"" + 0.002*""שצריך"" + 0.002*""רבות""',)",8
1461,נציגות ונציגים מדהימות ומדהימים שהגיעו לכאן להשמיע הקול קול ערבי קול פלסטיני שבא חירות זהות זהות אמיתית זהות איתה גדלו נולדו ותפקידי להשמיע ולתת הבמה להשמיע הקול אתגרים ובעיות לשבור שצריך לשבור הטאבואים המחסומים נעשה,תחבורה,0.9728399,"('0.008*""העובדים"" + 0.005*""הכול"" + 0.004*""הרוגים"" + 0.004*""עירונית"" + 0.004*""בתאונות"" + 0.003*""דרכים"" + 0.003*""השכר"" + 0.003*""צריכים"" + 0.003*""ההרוגים"" + 0.003*""מבין""',)",8
2023,היושב-ראש שמירת הניקיון קובע בפרק הסדר שעניינו היטלי הטמנה היטלי הטמנה היטלים שמוטלים שמפעיל אתר להטמנת פסולת סוגי הפסולת השונים מוטל היטל שמטרתו העיקרית לעודד הפחתת הטמנה תקווה שבדרך תפחית כמויות ההטמנה פסולת מסוגים שונים,בריאות,0.972837,"('0.011*""בתי"" + 0.011*""החולים"" + 0.006*""חולים"" + 0.005*""הפריפריה"" + 0.004*""חלוקתי"" + 0.004*""חברתי"" + 0.004*""לצדק"" + 0.004*""בבתי"" + 0.004*""הבריאות"" + 0.004*""הארץ""',)",8
6220,מאות רבות מילים העברית בתקופותיה הקודמות תקופות המקרא וחזל אשר בהן שמות מוסדות ומקומות ציבור נמנעו מכך אנשי הדורות וחכמיהם הסנהדרין מילים כגון אצטדיון אכסניה פרדס לקחתי מהויקיפדיה תפרגנו סנגוריה מוזיאון תיאטרון וכו וכו אקדמיה,חינוך,0.97282857,"('0.080*""החינוך"" + 0.023*""התרבות"" + 0.020*""והספורט"" + 0.013*""חינוך"" + 0.010*""הספר"" + 0.008*""הלימודים"" + 0.008*""מערכת"" + 0.008*""במערכת"" + 0.005*""שנת"" + 0.005*""תלמידים""',)",8
5321,מניסיון כמפקד טייסת כאלוף משנה בחיל האוויר מהאנשים משלמים הזכות מילואים שלמדתי מדביר אינדיג מצו 8 שבחוק למעסיקים שעליהם המעסיקים משופים שה-1% צריכים לשאת כפיים במילות שבח ובכבוד לפצות המעסיקים הנטל הכלכלי שביציאה למילואים מיני,חינוך,0.9727939,"('0.080*""החינוך"" + 0.023*""התרבות"" + 0.020*""והספורט"" + 0.013*""חינוך"" + 0.010*""הספר"" + 0.008*""הלימודים"" + 0.008*""מערכת"" + 0.008*""במערכת"" + 0.005*""שנת"" + 0.005*""תלמידים""',)",8
8351,שהיו מיני הערות ואחרות בתקשורת להתייחס אליהן שהרקורד שתיארתי באוזניכם מדבר מאיפה הרעיון עומד מאחוריו הגשתי שעשיתי בתיאום I24 סודות בחדר וקיבלתי תמיכה קבוצה היינו טורחים הנה חמד תומך ודאי תומך בשידור בערבית וכו,חינוך,0.9720941,"('0.080*""החינוך"" + 0.023*""התרבות"" + 0.020*""והספורט"" + 0.013*""חינוך"" + 0.010*""הספר"" + 0.008*""הלימודים"" + 0.008*""מערכת"" + 0.008*""במערכת"" + 0.005*""שנת"" + 0.005*""תלמידים""',)",8
3719,הרגשתי שהפתרונות שהוצעו לוקר פיתחו והחדירו למשק יוכלו אלטרנטיבה אמרתי לשר האוצר חייב אלטרנטיבות שנדון המקורית שנדון נחליט ונשאיר שולחנו האוצר ירגיש שהזמן מתאים להפעיל מקובל אמרנו נעשה להיפך תפעילו נתקדם שהנושא שוּנה לאחרונה,ניצולי שואה,0.97208565,"('0.010*""השואה"" + 0.009*""הביטחון"" + 0.008*""ניצולי"" + 0.008*""האוצר"" + 0.007*""שואה"" + 0.004*""לניצולי"" + 0.003*""מבחינת"" + 0.003*""ולוועדת"" + 0.003*""שוק"" + 0.003*""הכלכלה""',)",8
3507,התהליך נבע מבעיה סביבתית שנוצרה בעקבות פעילות המפחמות בשטחי יוש בצפון השומרון באזור הכפר יעבד כשהזיהום הסביבתי הגיע לכיוון הישובים גזרת חריש ומועצה אזורית מנשה פרדס-חנה חדרה ויצר עשרות אלפי התעוררו לילה כשעשן הבית,תחבורה,0.97207546,"('0.012*""בדרכים"" + 0.005*""פנים"" + 0.004*""לביטחון"" + 0.004*""לבטיחות"" + 0.003*""המצב"" + 0.003*""המשטרה"" + 0.003*""הקטל"" + 0.003*""הכיסאות"" + 0.002*""תשעט"" + 0.002*""בקטל""',)",8
5207,לכבוד לארח חברים הלורדים והפרלמנט האנגלי לורד סטיוארט פולק וכבודה גואן ריאן האורחים האחרים מארחים גונתן קסטנבאום סיימון שמע דניאל מריאצין ופרופ אפריים קארש ופרופ מרטין קרמר ומר יעקב חגואל אמור איתנו יגיע מאוחר,חינוך,0.9720314,"('0.080*""החינוך"" + 0.023*""התרבות"" + 0.020*""והספורט"" + 0.013*""חינוך"" + 0.010*""הספר"" + 0.008*""הלימודים"" + 0.008*""מערכת"" + 0.008*""במערכת"" + 0.005*""שנת"" + 0.005*""תלמידים""',)",8
3408,ולגבי החובה בידוד מצד אכיפה הבית מצד הבנו שרוב ההידבקויות הבית חשיבות הגדולה לנסות לצמצם שרשראות ההדבקה עלו שאלות החיסון השלישי שנכנס המשמעות והאם החיסון לקצר חובת הבידוד להשפיע חובת הבידוד הבידוד באיזה,דיור,0.9712997,"('0.006*""הציבורי"" + 0.006*""הדיור"" + 0.006*""מדינת"" + 0.004*""צריכים"" + 0.004*""הבריאות"" + 0.003*""דירות"" + 0.003*""מצד"" + 0.003*""מאז"" + 0.002*""שצריך"" + 0.002*""רבות""',)",8
7228,הגדירו מלחמות הגדרה נדמה בששת הימים הגדירו הגדירו מלחמה מטעמים כלכליים מטעמים תלוי מגדירה מלחמה מחויבויות מסוימות לשלם פיצויים וכו הוספנו מלחמה מבצע קרוב מלחמה להוריד הקבינט דן נתנו הסמכויות הפורמאליות בסדר נעשה,תחבורה,0.97129756,"('0.012*""בדרכים"" + 0.005*""פנים"" + 0.004*""לביטחון"" + 0.004*""לבטיחות"" + 0.003*""המצב"" + 0.003*""המשטרה"" + 0.003*""הקטל"" + 0.003*""הכיסאות"" + 0.002*""תשעט"" + 0.002*""בקטל""',)",8
9138,נחשפנו התקשורת לאבסורד קטנים שמסתובבים כותלי הכלא מותאם עבור בפתיחה להודות לשירות בתי הסוהר שפתח שעריו ואפשר למצלמות כלפי נוכל להתמודד התופעה המשרדים הרלבנטיים ולמנוע הכלא סביבה מתואמת קטנים בטח שנמצאים עוול בכפם,בריאות,0.9712899,"('0.011*""בתי"" + 0.011*""החולים"" + 0.006*""חולים"" + 0.005*""הפריפריה"" + 0.004*""חלוקתי"" + 0.004*""חברתי"" + 0.004*""לצדק"" + 0.004*""בבתי"" + 0.004*""הבריאות"" + 0.004*""הארץ""',)",8
2663,התכנסנו תכף מאלה שמתמצאים הפעילו הצהרונים ההשלכות השלכות נעימות כללי מודל התקצוב הגנים מכסה עלויות ההפעלה רבות שמדברים מודל התקצוב עסקינן בצהרונים למודל ההפעלה הצהרונים תקרה לגנים המפעילים מפעיל בדרך-כלל הצהרונים הגנים תקרה,בריאות,0.9712406,"('0.011*""בתי"" + 0.011*""החולים"" + 0.006*""חולים"" + 0.005*""הפריפריה"" + 0.004*""חלוקתי"" + 0.004*""חברתי"" + 0.004*""לצדק"" + 0.004*""בבתי"" + 0.004*""הבריאות"" + 0.004*""הארץ""',)",8
2444,שקורה כיום ותכף לחברה מהביטוח הלאומי שאדם שמקבל הבטחת הכנסה ורוצה להירשם ללימודים לתואר ברגע נרשם ללימודים לוקחים הבטחת ההכנסה שמישהו שמקבל הבטחת הכנסה לעצמו אלך ללמוד ברגע לומד לומדת לוקחים הכסף,חינוך,0.9704355,"('0.006*""גבוהה"" + 0.006*""הכנסה"" + 0.005*""אישור"" + 0.004*""מוסדות"" + 0.004*""בשנת"" + 0.004*""להשכלה"" + 0.004*""הכספים"" + 0.003*""אחוזים"" + 0.003*""עולים"" + 0.003*""ציבור""',)",8
3878,המיסים שמעלה טיבי עלה באחד הדיונים הבעיות שהספרים נפסלו ב-2019 כאילו פסילה לנצח נצחים טעות מעשי קורה מעת לעת הנושאים מקבלים מענקים הספרים נפסלו ב-2019 טיבי שצריך מכאן ואילך לאפשר מענקים המיסים,כלכלי,0.9704089,"('0.009*""ערך"" + 0.008*""דמי"" + 0.005*""ניירות"" + 0.005*""הירוק"" + 0.004*""התו"" + 0.004*""אבטלה"" + 0.003*""שצריך"" + 0.003*""המיסים"" + 0.003*""ימים"" + 0.003*""הגשתי""',)",8
5609,בשנים האחרונות הולכת וגדלה האוכלוסייה צעירים מבתים חרדים מוטיבציה להשתלב בחברה הישראלית מאחר פטור הצבא מהווה עבורם חובה זכות ושער כניסה לחברה הישראלית תוך משלמים מחיר רגשי קהילתי ומשפחתי כבד הבחירה להתגייס,דיור,0.9704056,"('0.006*""הציבורי"" + 0.006*""הדיור"" + 0.006*""מדינת"" + 0.004*""צריכים"" + 0.004*""הבריאות"" + 0.003*""דירות"" + 0.003*""מצד"" + 0.003*""מאז"" + 0.002*""שצריך"" + 0.002*""רבות""',)",8
9021,בעבר כלל בדמוקרטיות חברה גוף זכאי שיוכח מאז לאדן הפיל מגדלי התאומים התהפך אזרח שעובר בבידוק חשוד עימו פצצה והולך להפיל המטוס שיוכח אומרים להוריד להוציא הכיסים להפיל מטוס התעופה נכנס הבנקאות,חינוך,0.97039986,"('0.006*""גבוהה"" + 0.006*""הכנסה"" + 0.005*""אישור"" + 0.004*""מוסדות"" + 0.004*""בשנת"" + 0.004*""להשכלה"" + 0.004*""הכספים"" + 0.003*""אחוזים"" + 0.003*""עולים"" + 0.003*""ציבור""',)",8
3913,והנה כיושב מתכונן להתערב לגלגלצ בתכנים להתערב מתכוון להתערב שכן תהליך העבודה תהליך קבלת ההחלטות שהחברה הישראלית מקבלת והנה במינון שיקבע פלח פלג זמר עדה סגנון שתרצו תגדירו ובכוונה ליפול בפה המונחים,תחבורה,0.9703902,"('0.008*""העובדים"" + 0.005*""הכול"" + 0.004*""הרוגים"" + 0.004*""עירונית"" + 0.004*""בתאונות"" + 0.003*""דרכים"" + 0.003*""השכר"" + 0.003*""צריכים"" + 0.003*""ההרוגים"" + 0.003*""מבין""',)",8
5297,עצימת העיניים מכוונת עובדי קבלן מועסקים בשירות המטרה היתר לחשוף המסכה הנתונים השקריים מילה שהשאיפה בחקיקה הדיווח השכר שיכלול עובדים ספקי שירותים שעובדים בשירות האקשן אייטם המשותף היושבים לאחרי נפתח בדוח המבקר,רווחה,0.9703821,"('0.012*""הילד"" + 0.005*""הבריאות"" + 0.005*""אומרת"" + 0.005*""לזכויות"" + 0.004*""ילד"" + 0.003*""לידה"" + 0.003*""בגיל"" + 0.003*""טיפול"" + 0.003*""הנתונים"" + 0.003*""הרך""',)",8
7717,העניין שנמצאים סביב השולחן וכולם צודקים פלטפורמה מתחרה תיווצר נבין ושוב צודקים מרוב שכולם צודקים נחזור ליהודה עמיחי שכולם צודקים אמרתי שלט לפניי ציטוט יהודה עמיחי שבו צודקים צודקים פגשתי צודק,תחבורה,0.96950775,"('0.012*""בדרכים"" + 0.005*""פנים"" + 0.004*""לביטחון"" + 0.004*""לבטיחות"" + 0.003*""המצב"" + 0.003*""המשטרה"" + 0.003*""הקטל"" + 0.003*""הכיסאות"" + 0.002*""תשעט"" + 0.002*""בקטל""',)",8
5424,בתחילת להעלות וגברתי היועצת המשפטית בקשה לנושא 12 שבו נקבעים תנאי הסף רב-חובל הנמל שבנוסח המקורי דיברנו שצריך 24 חודש מבין שהגיעו להסכמות אחרות 12 חודש מעלה כול להצבעה בקשתי מחודש,תחבורה,0.96950316,"('0.008*""העובדים"" + 0.005*""הכול"" + 0.004*""הרוגים"" + 0.004*""עירונית"" + 0.004*""בתאונות"" + 0.003*""דרכים"" + 0.003*""השכר"" + 0.003*""צריכים"" + 0.003*""ההרוגים"" + 0.003*""מבין""',)",8
9786,המצב החוקי שמי שילדה 26 שבועות ולד חי ובין מת זכאית הזכויות פי מבקשת להרחיב ההגדרה ולקבוע שאישה זכאית ההטבות הללו ילדה ולד שאיננו חי החל מהשבוע ה-22 להריונה ה-26 להריונה,בריאות,0.96950173,"('0.011*""בתי"" + 0.011*""החולים"" + 0.006*""חולים"" + 0.005*""הפריפריה"" + 0.004*""חלוקתי"" + 0.004*""חברתי"" + 0.004*""לצדק"" + 0.004*""בבתי"" + 0.004*""הבריאות"" + 0.004*""הארץ""',)",8
