,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
15625,החינוך התרבות והספורט ישיבה משותפת החינוך התרבות והספורט והוועדה המיוחדת לזכויות הילד 662018 כג בסיון תשעח היערכות הגופים ליישום החלטת הבריאות בנוגע אלרגיים במערכת החינוך,חינוך,0.82360595,"('0.063*""החינוך"" + 0.018*""התרבות"" + 0.015*""והספורט"" + 0.009*""חינוך"" + 0.007*""באדר"" + 0.007*""במערכת"" + 0.006*""הספר"" + 0.006*""תשעז"" + 0.005*""מערכת"" + 0.005*""בתמוז""',)",5
16395,יג בתמוז התשעח 26618 וביטחון הוקרה ותמיכה באנשי מערך המילואים ובני משפחותיהם,חינוך,0.82136106,"('0.063*""החינוך"" + 0.018*""התרבות"" + 0.015*""והספורט"" + 0.009*""חינוך"" + 0.007*""באדר"" + 0.007*""במערכת"" + 0.006*""הספר"" + 0.006*""תשעז"" + 0.005*""מערכת"" + 0.005*""בתמוז""',)",5
2473,מספרי ההיסטוריה שהיו בעבר שהעלייה התימנית אמרו עליה הביאו כתחליף זול לפועל הערבי מעולם דיברו המורשת מעולם דיברו התרומה העלייה התימנית לתרבות לבניית תשתיות הרי שלקחנו עליות תימן שהתחילו מזמן התחילו ב-1882 בתחילה כשעוד הדברים ההיסטוריה העשירה,רווחה,0.82118857,"('0.025*""העבודה"" + 0.018*""הרווחה"" + 0.012*""והבריאות"" + 0.009*""מיקי"" + 0.007*""והרווחה"" + 0.007*""הלאומי"" + 0.006*""הביטוח"" + 0.005*""לוי"" + 0.005*""יואב"" + 0.004*""חברים""',)",5
5891,צהריים מחדשים בתי המשפט אגרות התשעו-2015; בתי המשפט משפחה אגרות התשעו-2015; הדיינים אגרות התשעו-2015; בתי הדין הדתיים הדרוזיים אגרות התשעו-2015; בתי הדין השרעיים אגרות התשעו-2015,בריאות,0.8211288,"('0.009*""החולים"" + 0.006*""בתי"" + 0.004*""הבריאות"" + 0.004*""הסתייגויות"" + 0.004*""חולים"" + 0.004*""צריכים"" + 0.004*""הדברים"" + 0.003*""אגף"" + 0.003*""תכנית"" + 0.003*""הגורמים""',)",5
811,הכלכלה התעבורה שיקבל סידורי כלשהו התשפב-2022 בדבר אכיפת האיסור רכב תו נכה להחנות חנייה לנכה המסומן כחניה רכב מסוים שמספרו סומן בתמרור ובפשטות חניה אזור חניה רכב נכה ומישהו חונה בשעות החניה שאסור לחנות,בריאות,0.8211257,"('0.008*""מבקר"" + 0.003*""הבריאות"" + 0.003*""אומרת"" + 0.002*""במסגרת"" + 0.002*""ביקורת"" + 0.002*""טיפול"" + 0.002*""חודשים"" + 0.002*""הסמים"" + 0.002*""השנים"" + 0.002*""קבע""',)",5
9156,וכשרוצים לאמץ ולטפל שנתיים שברתי הרגל מארגנת ליל שבועות בצוותא והייתי שבורה והחברה עזרו וסחבו מאזור המלונות ליד הים צוותא ברגל והאמת נדהמתי עיריית תל לקחה עצמה להנגיש המדרכות חשבתי נורא המדרכות מונגשות מורגלת בעיר במקומות העיר מונגשת לסחוב כיסא גלגלים צוותא בליל שבועות,בריאות,0.82109505,"('0.009*""החולים"" + 0.006*""בתי"" + 0.004*""הבריאות"" + 0.004*""הסתייגויות"" + 0.004*""חולים"" + 0.004*""צריכים"" + 0.004*""הדברים"" + 0.003*""אגף"" + 0.003*""תכנית"" + 0.003*""הגורמים""',)",5
14807,חוקה ומשפט סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת שעההידוק הגבלותתיקון 3 התשפא–2021,קורונה,0.82034564,"('0.036*""הקורונה"" + 0.026*""הוראת"" + 0.020*""נגיף"" + 0.015*""סמכויות"" + 0.011*""להתמודדות"" + 0.011*""מיוחדות"" + 0.007*""צו"" + 0.007*""פעילות"" + 0.007*""התשף-2020"" + 0.006*""הגבלת""',)",5
3803,ה-14 בדצמבר בטבת התשפב אלימות מקוונת כלפי קטינים במסגרת מיוחד אתגרים ברשתות החברתיות ביוזמת מאיר יצחק הלוי מתקווה חדשה שנפתח סקירה המממ שנשמע נתונים ולאחר מכן קטינים,חינוך,0.8193587,"('0.063*""החינוך"" + 0.018*""התרבות"" + 0.015*""והספורט"" + 0.009*""חינוך"" + 0.007*""באדר"" + 0.007*""במערכת"" + 0.006*""הספר"" + 0.006*""תשעז"" + 0.005*""מערכת"" + 0.005*""בתמוז""',)",5
2445,למשרד לביטחון פנים שהייתה אמורה יחידה שאמר השר הקודם יקים ושהיא תתחיל לפעול ב-1 בספטמבר יחידה כזאת מכירים יחידה כזאת מעקב שמתקיים ככל שמתקיים ההתייחסות,בריאות,0.8192274,"('0.008*""מבקר"" + 0.003*""הבריאות"" + 0.003*""אומרת"" + 0.002*""במסגרת"" + 0.002*""ביקורת"" + 0.002*""טיפול"" + 0.002*""חודשים"" + 0.002*""הסמים"" + 0.002*""השנים"" + 0.002*""קבע""',)",5
1102,בסקר עדכני שקיימו בשבוע איגוד הארגונים היהודיים באירופה ומרכז רבני אירופה בקרב מדגם מייצג מקרב כ-700 רבנים וראשי קהילות יהודיות ברחבי היבשת מעלה ישנה עלייה במגמות אנטישמיות במדינות מערב אירופה לעומת במדינות מזרח אירופה ניכרת מגמת ירידה באנטישמיות הסקר נערך לקראת מנכל איגוד הארגונים היהודיים באירופה הרב מנחם מרגולין וסמנכל מרכז רבני אירופה הרב אריה גולדברג מציינים רבנים וראשי קהילות מצרפת שווייץ בלגיה גרמניה הולנד וצפון אירלנד מדווחים עלייה בגילויי האנטישמיות במדינותיהם לעומתם ממצאי הסקר שנערך כאמור רחבי היבשת במדינות מזרח אירופה כגון רוסיה אוקראינה פולין הונגריה ובלרוס ניכרת בתקופה האחרונה ירידה בגילויי האנטישמיות,קורונה,0.81895965,"('0.036*""הקורונה"" + 0.026*""הוראת"" + 0.020*""נגיף"" + 0.015*""סמכויות"" + 0.011*""להתמודדות"" + 0.011*""מיוחדות"" + 0.007*""צו"" + 0.007*""פעילות"" + 0.007*""התשף-2020"" + 0.006*""הגבלת""',)",5
10570,הבריאות ז באדר תשפב 8 בפברואר מכשירים רפואיים מיוחדים מעקב ועדכון סטטוס,חינוך,0.8188425,"('0.063*""החינוך"" + 0.018*""התרבות"" + 0.015*""והספורט"" + 0.009*""חינוך"" + 0.007*""באדר"" + 0.007*""במערכת"" + 0.006*""הספר"" + 0.006*""תשעז"" + 0.005*""מערכת"" + 0.005*""בתמוז""',)",5
4141,השאלה להשים במקומות הופכת השאלה הקריטית המשק הישראלי למעלה מחצי מיליון איש שנמצאים באבטלה והם דורשי תעסוקה מקומות שמחפשים השאלה לקדם שילובם בתעסוקה קריטית יוצאים מבקר 68ג,בריאות,0.8187879,"('0.008*""מבקר"" + 0.003*""הבריאות"" + 0.003*""אומרת"" + 0.002*""במסגרת"" + 0.002*""ביקורת"" + 0.002*""טיפול"" + 0.002*""חודשים"" + 0.002*""הסמים"" + 0.002*""השנים"" + 0.002*""קבע""',)",5
19282,העבודה הרווחה והבריאות 13 בנובמבר כד בחשוון התשעח 911 הנכים ממשיכים,רווחה,0.81870556,"('0.025*""העבודה"" + 0.018*""הרווחה"" + 0.012*""והבריאות"" + 0.009*""מיקי"" + 0.007*""והרווחה"" + 0.007*""הלאומי"" + 0.006*""הביטוח"" + 0.005*""לוי"" + 0.005*""יואב"" + 0.004*""חברים""',)",5
3438,הפנים בחינת מדיניות ההרחקה לאריתריאה לאור ההתפתחויות הבין-לאומיות מהות להתמקד,נשים,0.8186762,"('0.006*""נשים"" + 0.005*""המקומי"" + 0.004*""השלטון"" + 0.004*""צריכים"" + 0.003*""מבקר"" + 0.003*""הנשים"" + 0.003*""החשמל"" + 0.002*""התופעה"" + 0.002*""כלל"" + 0.002*""שהן""',)",5
9589,ישיבה משותפת שותפה מירב ארי תנהל מטעם החינוך ביחד איתי,חינוך,0.8181119,"('0.063*""החינוך"" + 0.018*""התרבות"" + 0.015*""והספורט"" + 0.009*""חינוך"" + 0.007*""באדר"" + 0.007*""במערכת"" + 0.006*""הספר"" + 0.006*""תשעז"" + 0.005*""מערכת"" + 0.005*""בתמוז""',)",5
6713,שמחים האירוע החוץ וביטחון 100 לורד בלפור נתן הצהרה כתובה לפיה בחיוב הקמת מדינה בפלשתין שתהיה לאומי לעם היהודי 100 בעיניי התחילה ההיסטוריה המודרנית ממסד ישראלי שדיבר הזכות היהודים לבנות ביתם,רווחה,0.81790817,"('0.025*""העבודה"" + 0.018*""הרווחה"" + 0.012*""והבריאות"" + 0.009*""מיקי"" + 0.007*""והרווחה"" + 0.007*""הלאומי"" + 0.006*""הביטוח"" + 0.005*""לוי"" + 0.005*""יואב"" + 0.004*""חברים""',)",5
1718,אתנו סגן האגף שקיים הביקורת מר אילן סגל ברקע האגף ומנהלת הביקורת אפתח כדרכי ברקע כללי לשאול מבקר מציק מוקדם עיקר ההשפעה ב-2025 מצאנו לנכון שציינת,עולים,0.8167859,"('0.013*""העלייה"" + 0.009*""הקליטה"" + 0.008*""הבאים"" + 0.007*""ברוכים"" + 0.007*""איתנו"" + 0.006*""אלינו"" + 0.005*""והקליטה"" + 0.005*""יושב"" + 0.005*""לוועדת"" + 0.004*""והתפוצות""',)",5
6212,מודה פעמיים עצם הסכמתך למלא מקומו היושב לדון בישיבה מהיר הקדמת היינו אמורים לשבת מאוחר ובגלל קביעה ועדה שנקבעה לאותה הקדמנו הקדמת לבוא מודה מתנצל האיחור שאמרת תלוי בידי העיכוב מתנצלים מודה הסבלנות,עולים,0.81648046,"('0.013*""העלייה"" + 0.009*""הקליטה"" + 0.008*""הבאים"" + 0.007*""ברוכים"" + 0.007*""איתנו"" + 0.006*""אלינו"" + 0.005*""והקליטה"" + 0.005*""יושב"" + 0.005*""לוועדת"" + 0.004*""והתפוצות""',)",5
1775,ממשטרת ניצב אבי פרנקל קורה שיטור היתר קיים בשכונות דיווח נלך מכן לממצאים,כלכלי,0.8159211,"('0.008*""ערך"" + 0.005*""הבריאות"" + 0.004*""הדברים"" + 0.004*""הרשות"" + 0.004*""ניירות"" + 0.003*""המחיה"" + 0.003*""יוקר"" + 0.003*""לביטוח"" + 0.002*""לניירות"" + 0.002*""האוכלוסין""',)",5
7442,העברנו בקיץ לתקנות הדרכונים והתאמנו מערך גביית האגרות לתקופה הנפקת תיעוד ביומטרי חובה תושבי בדיונים במהרה שכחנו סדרה דיונים לדרישת עשינו הפחתות וויתורים יפים וניכרים,נשים,0.81544375,"('0.006*""נשים"" + 0.005*""המקומי"" + 0.004*""השלטון"" + 0.004*""צריכים"" + 0.003*""מבקר"" + 0.003*""הנשים"" + 0.003*""החשמל"" + 0.002*""התופעה"" + 0.002*""כלל"" + 0.002*""שהן""',)",5
9793,חזל אומרים מיתת צדיקים הקדוש ברוך לגזור מיתה הצדיקים וקשה הקדוש ברוך מיתת אהרון כשבירת הלוחות חזל כיוונו ליום פטירתו הרב אהרון לייב שטיינמן זכרו ברוך תהא נשמתו צרורה בצרור אמן,נשים,0.8153419,"('0.017*""האישה"" + 0.015*""מעמד"" + 0.015*""לקידום"" + 0.011*""פותחת"" + 0.011*""מגדרי"" + 0.009*""מהיר"" + 0.008*""נשים"" + 0.008*""ולשוויון"" + 0.007*""כהן"" + 0.006*""וחבר""',)",5
781,מאזרחי באם יהודים באם ערבים יהודים שמענו התופעה מסורבות גט ונשים עגונות התופעה ובטוח להסביר הבנתי וכנראה אבין אבין במובן אבין במובן לסלוח נשים שצריכות לחיות במצב כלואות בכלא דמיוני שפיזית כלואות נפשית וביכולות שלהן להתפתח בחיים שלהן ולבחור צורת שהן רוצות כלואות והן מקבלות הזכות הבסיסית להחליט עתידן המשך חייהן,רווחה,0.8153385,"('0.025*""העבודה"" + 0.018*""הרווחה"" + 0.012*""והבריאות"" + 0.009*""מיקי"" + 0.007*""והרווחה"" + 0.007*""הלאומי"" + 0.006*""הביטוח"" + 0.005*""לוי"" + 0.005*""יואב"" + 0.004*""חברים""',)",5
1374,יועץ משפטי לחיל הים בפרקליטות הצבאית בתיקון לחוק להסדרת הביטחון שנועד להגן קיים בפועל שמבוסס החלטות משנת 2003 ומשנת 2013 החלטת הראשונה החלטה ב-5 שמתייחסת להתמודדות טרור ובעצם קובעת שאבטחת הנמלים תיעשה הגופים הפועלים בנמל בהנחיה חיל הים ב4 להחלטה ב-5,נשים,0.81424904,"('0.006*""נשים"" + 0.005*""המקומי"" + 0.004*""השלטון"" + 0.004*""צריכים"" + 0.003*""מבקר"" + 0.003*""הנשים"" + 0.003*""החשמל"" + 0.002*""התופעה"" + 0.002*""כלל"" + 0.002*""שהן""',)",5
1406,חכה דוד עידן רול שפנה אלי בעקבות שלחנו מכתב למשרד החינוך רול,רווחה,0.8135583,"('0.025*""העבודה"" + 0.018*""הרווחה"" + 0.012*""והבריאות"" + 0.009*""מיקי"" + 0.007*""והרווחה"" + 0.007*""הלאומי"" + 0.006*""הביטוח"" + 0.005*""לוי"" + 0.005*""יואב"" + 0.004*""חברים""',)",5
8640,מיני החלטות פנימיות הרשות הפלסטינאית יסבירו בהרבה ממני וחרם מצדם מדינת אפשרות מעשית למכור כלי הרכב המיושנים שבזמנו קנו מכריח למכור רכבים ומצריך תשלום מכס כלי רכב שהוותק מתחת ל-14,עולים,0.8135449,"('0.013*""העלייה"" + 0.009*""הקליטה"" + 0.008*""הבאים"" + 0.007*""ברוכים"" + 0.007*""איתנו"" + 0.006*""אלינו"" + 0.005*""והקליטה"" + 0.005*""יושב"" + 0.005*""לוועדת"" + 0.004*""והתפוצות""',)",5
4607,וצהריים שנמצאים איתנו בזום למעלה מהמשתתפים בזום ניסינו לצמצם שיותר הבוקר לבית החולים הדסה שלוחותיו האירוח הכמעט שבועי חודשי החולים שמחים וגאים,עולים,0.81323487,"('0.013*""העלייה"" + 0.009*""הקליטה"" + 0.008*""הבאים"" + 0.007*""ברוכים"" + 0.007*""איתנו"" + 0.006*""אלינו"" + 0.005*""והקליטה"" + 0.005*""יושב"" + 0.005*""לוועדת"" + 0.004*""והתפוצות""',)",5
1470,ברגע ששמעת המקרה הטראגי שקרה למשפחת גדיש מיד זימנת בסך הכול שפיתוח הפריפריה תלוי בתשתיות תשתיות כבישים תשתיות תקשורת המשימות העיקריות מביאים תעסוקה לערבה סיבי תקשורת מהירים שאפשר להשתמש הטכנולוגיה בערבה בהרבה בתים בערבה קליטה סלולרית תכף מהחברות כיסוי כיסוי כללי קיים אלף-בית הכבישים התקשורת ברגע שראינו פיתוח אזורי חיי קריטי מדינה קטנטנה ואין סיבה שהדברים האלמנטריים,כלכלי,0.8131574,"('0.008*""ערך"" + 0.005*""הבריאות"" + 0.004*""הדברים"" + 0.004*""הרשות"" + 0.004*""ניירות"" + 0.003*""המחיה"" + 0.003*""יוקר"" + 0.003*""לביטוח"" + 0.002*""לניירות"" + 0.002*""האוכלוסין""',)",5
3010,ההשקעה מבוססת האחד ההנחיות ההוראות הכלכלה התקנות שקשור לרשות הפלסטינאית מטפלים כמויות מחשבנו באמצעות יחידת מחשב פיתוח התממשקנו שנקרא ממשל זמין במסלול בטח תראו באים ואומרים מבחינת הנגישות מאגר המידע והמהנדסים שיושבים הנציגים הטכניים שמשחררים אח ורע מעבדה מתחרה המעבדות בודקים כמונו,כלכלי,0.81266123,"('0.008*""ערך"" + 0.005*""הבריאות"" + 0.004*""הדברים"" + 0.004*""הרשות"" + 0.004*""ניירות"" + 0.003*""המחיה"" + 0.003*""יוקר"" + 0.003*""לביטוח"" + 0.002*""לניירות"" + 0.002*""האוכלוסין""',)",5
2880,ב-28 ביוני שכותבת התקיימה ועדה בהצעות מוזגו אושרו סעיפים 1 ו-2 וחבר סמוטריץ ביקש בקשה מחודש טכני מעמיק שמתי שהעמדות התקרבו והעובדה ששני הצדדים מרוצים באותה מידה מצא חן בעיני מהתהליך,נשים,0.8115949,"('0.017*""האישה"" + 0.015*""מעמד"" + 0.015*""לקידום"" + 0.011*""פותחת"" + 0.011*""מגדרי"" + 0.009*""מהיר"" + 0.008*""נשים"" + 0.008*""ולשוויון"" + 0.007*""כהן"" + 0.006*""וחבר""',)",5
8076,החינוך התרבות והספורט 5 באוגוסט באב התשעט היערכות לפתיחת שנת הלימודים תשף בחינוך המיוחד בהשתתפות מנכל החינוך,חינוך,0.81113285,"('0.063*""החינוך"" + 0.018*""התרבות"" + 0.015*""והספורט"" + 0.009*""חינוך"" + 0.007*""באדר"" + 0.007*""במערכת"" + 0.006*""הספר"" + 0.006*""תשעז"" + 0.005*""מערכת"" + 0.005*""בתמוז""',)",5
3083,סובל ממחלה דיכוי חיסוני כרוני בסיכון חריג להידרדרות מסכנת במצבו הרפואי הכללי בהקשר למחלה הנגרמת נגיף הקורונה וכן מתקיים מאלה,נשים,0.8109431,"('0.006*""נשים"" + 0.005*""המקומי"" + 0.004*""השלטון"" + 0.004*""צריכים"" + 0.003*""מבקר"" + 0.003*""הנשים"" + 0.003*""החשמל"" + 0.002*""התופעה"" + 0.002*""כלל"" + 0.002*""שהן""',)",5
9757,רב מבין שהשולחן העגול ישב הנושאים בהסכמה הנושאים שהגעתם בהם להסכמה מיני הערות שונות הפרק ונתחיל בהקראה תסלחו שהדיונים מעניינים ומשעממים צריכים להספיק ולהעביר הלאה המוצר היחיד שמתכלה השאר לפרגן לכעוס שהסכמנו נסכים ונלך והדברים שבמחלוקת נמשיך בפעם הבאה,בריאות,0.81085575,"('0.009*""החולים"" + 0.006*""בתי"" + 0.004*""הבריאות"" + 0.004*""הסתייגויות"" + 0.004*""חולים"" + 0.004*""צריכים"" + 0.004*""הדברים"" + 0.003*""אגף"" + 0.003*""תכנית"" + 0.003*""הגורמים""',)",5
2237,נביא לוועדה נוסח לתיקון 20 לחוק קופות הגמל שמשקף עיקרי הדברים שייחתמו בהסכם שההסכם ייחתם שנביא הדברים שההסכם ייחתם ויורחב שבפרוטוקול הדברים ייאמר רוח ההסכם ונוסח ההסכם באה לסתור באיזושהי צורה 20 לחוק קופות גמל שמאפשר לעובד היכן הכיסוי הביטוחי המעסיק רוכש הכיסוי הביטוחי זכות הבחירה לסוג הכיסוי הביטוחי והיכן העמית והיא שייכת 20 לחוק בחירת המוצר הפנסיוני שהמעסיק קונה לעובד אובדן כושר מאפשר לקבוע לעובד המוצר הפנסיוני מתנה זכות הבחירה הקיימת,כלכלי,0.8101701,"('0.008*""ערך"" + 0.005*""הבריאות"" + 0.004*""הדברים"" + 0.004*""הרשות"" + 0.004*""ניירות"" + 0.003*""המחיה"" + 0.003*""יוקר"" + 0.003*""לביטוח"" + 0.002*""לניירות"" + 0.002*""האוכלוסין""',)",5
15806,עובר להצעה הבאה לסדר-היום הצעה לסדר-היום שרן השכל עוברים למעלה אדומים,נשים,0.8099328,"('0.017*""האישה"" + 0.015*""מעמד"" + 0.015*""לקידום"" + 0.011*""פותחת"" + 0.011*""מגדרי"" + 0.009*""מהיר"" + 0.008*""נשים"" + 0.008*""ולשוויון"" + 0.007*""כהן"" + 0.006*""וחבר""',)",5
4779,יועצת משפטית בעמותת נגישות מברכת הפשרה ערכנו דיונים ומבחינתנו ההישג שכאשר משפצים בניין קיים נודה מוסדות החינוך מוסדות קיימים מבנים קיימים תוספת שהתוספת סטנדרטים גבוהים נגישות מבחינתנו פשרה,כלכלי,0.8097855,"('0.008*""ערך"" + 0.005*""הבריאות"" + 0.004*""הדברים"" + 0.004*""הרשות"" + 0.004*""ניירות"" + 0.003*""המחיה"" + 0.003*""יוקר"" + 0.003*""לביטוח"" + 0.002*""לניירות"" + 0.002*""האוכלוסין""',)",5
6901,מחזיר לנקודה סיכונים מנהלים הסיכונים בעת המשמעות נסגור הכול נוריד התחלואה נרסק מדינה שלמה נרסק ענפים שלמים מתחילים להכין השטח לסגר שלישי בונים תודעה ציבורית סגר שלישי אמרו בבוקר שנסמן הנר חנוכה נעשה בסגר המשמעות עסקים שעוד יצאו מהסגר ענפים שלמים שנמצאים בסגר פיצוי ריאלי ראוי מצליחה להבין השיח נפתח נגיע לסגר שלישי האופציה להשאיר בסגר נצחי נגיע לסגר שלישי,חינוך,0.809651,"('0.063*""החינוך"" + 0.018*""התרבות"" + 0.015*""והספורט"" + 0.009*""חינוך"" + 0.007*""באדר"" + 0.007*""במערכת"" + 0.006*""הספר"" + 0.006*""תשעז"" + 0.005*""מערכת"" + 0.005*""בתמוז""',)",5
2362,השאלה התפקיד הנציבות שרואים תפקיד הנציבות השומר בקניון שצריך לבדוק נכנס כאילו התפקיד המרכזי להיכנס תיכנס שהתפקיד הנציבות להנחות לכוון לפעול ואיך רגולציה שקיימת במדינה והורגת אותנו בכול הגופים ותמיד הטיעון שצריך פיקוח פיקוח רגולציה הפיקוח פיקוח בישיבה האחרונה שסיימנו עתה הגופים הביומטריים אמרו שאולי גוף שיתאם הגופים מצליחים לתאם ומתחילים מבנים מטורף שהנציבות בעבודה נכונה תוכל לפתור הדברים להמעיט הרגולציה כהנה וכהנה,נשים,0.80844533,"('0.006*""נשים"" + 0.005*""המקומי"" + 0.004*""השלטון"" + 0.004*""צריכים"" + 0.003*""מבקר"" + 0.003*""הנשים"" + 0.003*""החשמל"" + 0.002*""התופעה"" + 0.002*""כלל"" + 0.002*""שהן""',)",5
338,חבל טוחן יצא מהאף העסק להוריד מחירי הדירות תשכח בנק,כלכלי,0.80793935,"('0.008*""ערך"" + 0.005*""הבריאות"" + 0.004*""הדברים"" + 0.004*""הרשות"" + 0.004*""ניירות"" + 0.003*""המחיה"" + 0.003*""יוקר"" + 0.003*""לביטוח"" + 0.002*""לניירות"" + 0.002*""האוכלוסין""',)",5
7409,לכבוד היושב שבאמת פתחת למצוא משתלב בשם בנושאים המהותיים שהוועדה עוסקת בהם צדק חלוקתי והכנסות אזורי תעשיה אזורי תעשיה מחצבות ככלל אזורים האופי הציבורי שמניבים רווחים עבור הציבור ארנונה שהאזורים משלמים השאלה שעולה בהחלט בהקשר חלוקת הרווחים חלוקת ההכנסות האזורים הללו הוגנת מתקיים העיקרון צדק חלוקתי אמרת היושב בצדק קורה במקומות שבאותו רדיוס גיאוגרפי רשויות מקומיות חזקות ורשויות מקומיות מוחלשות קורה בפריפריה השאלה חלוקת ההכנסות אזור,עולים,0.8066335,"('0.013*""העלייה"" + 0.009*""הקליטה"" + 0.008*""הבאים"" + 0.007*""ברוכים"" + 0.007*""איתנו"" + 0.006*""אלינו"" + 0.005*""והקליטה"" + 0.005*""יושב"" + 0.005*""לוועדת"" + 0.004*""והתפוצות""',)",5
6487,מכוננת בסוגית רישום התלמידות החרדיות לסמינרים כיושב החינוך תרמתי עצמי יחד החינוך יחד ישבנו פגישה פגישה פגישה להכין רישום מסודרות היעד יעד פסגת השאיפות סך שתלמידות חרדיות ב-30 ביוני תאריך סיום הספר היסודי שב-30 ביוני התלמידה תדע היכן לומדה בשנה הבאה שאצל בנות התיכון ובני התיכון המוסיקלי יודעות ידעתם שסיימה ידעה לומדת תדעו בנות בגילכן שאצלן מדע בדיוני,קורונה,0.8063918,"('0.036*""הקורונה"" + 0.026*""הוראת"" + 0.020*""נגיף"" + 0.015*""סמכויות"" + 0.011*""להתמודדות"" + 0.011*""מיוחדות"" + 0.007*""צו"" + 0.007*""פעילות"" + 0.007*""התשף-2020"" + 0.006*""הגבלת""',)",5
9516,פתרון רבותיי בישיבה שנצא בשורה תטפל בבעיות בשורה הבעיה יכולים להמתין לאישורי התקציב ולסוף שלמדו באולפנים ובגלל הקורונה הפסיקו הלימודים,בריאות,0.80635244,"('0.009*""החולים"" + 0.006*""בתי"" + 0.004*""הבריאות"" + 0.004*""הסתייגויות"" + 0.004*""חולים"" + 0.004*""צריכים"" + 0.004*""הדברים"" + 0.003*""אגף"" + 0.003*""תכנית"" + 0.003*""הגורמים""',)",5
9875,ראשית בהמשך לדיונים שהתנהלו בחלקם השתתפתי ובחלקם הגענו להסכמות האוצר שהכרית תוגבל ב-118% אלן פפרמן אמרו שאמרת 117% תדע נקבע 118% שיסתיים ב-חי יסתיים ב-חי ספגו אפס,נשים,0.8059538,"('0.006*""נשים"" + 0.005*""המקומי"" + 0.004*""השלטון"" + 0.004*""צריכים"" + 0.003*""מבקר"" + 0.003*""הנשים"" + 0.003*""החשמל"" + 0.002*""התופעה"" + 0.002*""כלל"" + 0.002*""שהן""',)",5
4157,במקביל הדברים שמאוד-מאוד חשובים למצב מטריפים המערכת גביית המס ושאנחנו מעמיסים ביורוקרטיה שאחת הבעיות עומס הביורוקרטיה מהלכים מרכזיים הקלה עומס הביורוקרטיה ואלה ערכים מרכזיים שחשוב שיהיו השולחן שניהם צריכים בחשבון באים לחקיקת,עולים,0.8059505,"('0.013*""העלייה"" + 0.009*""הקליטה"" + 0.008*""הבאים"" + 0.007*""ברוכים"" + 0.007*""איתנו"" + 0.006*""אלינו"" + 0.005*""והקליטה"" + 0.005*""יושב"" + 0.005*""לוועדת"" + 0.004*""והתפוצות""',)",5
14770,שלישי 31 במאי כג באייר תשעו פותחים החינוך התרבות והספורט לספורט,חינוך,0.8059018,"('0.063*""החינוך"" + 0.018*""התרבות"" + 0.015*""והספורט"" + 0.009*""חינוך"" + 0.007*""באדר"" + 0.007*""במערכת"" + 0.006*""הספר"" + 0.006*""תשעז"" + 0.005*""מערכת"" + 0.005*""בתמוז""',)",5
1301,תאגיד שיוכל להתמודד והתאגיד שייבחר כפוף למינהל תקין שדרוש שמירה שידורים תקינים ומאוזנים הטיה אינטרסנטית,בריאות,0.80574554,"('0.008*""מבקר"" + 0.003*""הבריאות"" + 0.003*""אומרת"" + 0.002*""במסגרת"" + 0.002*""ביקורת"" + 0.002*""טיפול"" + 0.002*""חודשים"" + 0.002*""הסמים"" + 0.002*""השנים"" + 0.002*""קבע""',)",5
4769,אתן רקע קצר לנושא ואחרי תציג שלפנינו בדצמבר 2014 והכנסת למעשה חוקקה למניעת הסתננות ולהבטחת יציאתם מסתננים מישראל חקיקה והוראת התשעה–2014 במסגרת נערך עובדים זרים ובחוק קבלני כוח-אדם שעיקרו יצירת פיקדון להבטחת יציאתם מסתננים מישראל,בריאות,0.80560654,"('0.008*""מבקר"" + 0.003*""הבריאות"" + 0.003*""אומרת"" + 0.002*""במסגרת"" + 0.002*""ביקורת"" + 0.002*""טיפול"" + 0.002*""חודשים"" + 0.002*""הסמים"" + 0.002*""השנים"" + 0.002*""קבע""',)",5
2608,ללמוד אלין ומאלין לנסות להקיש ולהבין המסגרות האחרות שואפים אליהן ולנסות לחשוב ביחד אילו פתרונות מקצועיים יכולים תכנית לאומית להכשרה משקמי במשרד הבריאות יצא השר החוסרים באמירת סוגריים רפואת לוקה בחסר,נשים,0.80541813,"('0.006*""נשים"" + 0.005*""המקומי"" + 0.004*""השלטון"" + 0.004*""צריכים"" + 0.003*""מבקר"" + 0.003*""הנשים"" + 0.003*""החשמל"" + 0.002*""התופעה"" + 0.002*""כלל"" + 0.002*""שהן""',)",5
897,מקיימים ישיבה וכמובן צוות שליווה אותנו אורך הדרך יזם הדיונים בקי בסוגיות השוטפות ששמענו ושלחנו תקציר המפגשים שהיו המינימום שבמינימום לכתוב לחבר המפגש לבין תוכנו מהותו מייצג במפגשים נותן בנגיעה בוודאי ורוצה להתעדכן תחליף לדברים שנאמרו ונאמרו משמעותיים,בריאות,0.8053414,"('0.009*""החולים"" + 0.006*""בתי"" + 0.004*""הבריאות"" + 0.004*""הסתייגויות"" + 0.004*""חולים"" + 0.004*""צריכים"" + 0.004*""הדברים"" + 0.003*""אגף"" + 0.003*""תכנית"" + 0.003*""הגורמים""',)",5
