,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
8744,מקיימים בהמשך שקיימנו כשנתיים בתחום שילובם הנוער בחברה הישראלית ובכנסת הקמנו שדולה הספקנו ועכשיו נספיק בקדנציה לקיים לבחון מתקדמים בתחום הנוער בקהילות יהודיות בחול בקווקז באזורים שגרים המצב המורשת,עולים,0.96747124,"('0.010*""העולים"" + 0.009*""עולים"" + 0.008*""אתיופיה"" + 0.007*""יוצאי"" + 0.007*""חיילים"" + 0.006*""החדשים"" + 0.005*""בישראל"" + 0.004*""בודדים"" + 0.003*""משוחררים"" + 0.003*""השכלה""',)",7
1124,להסביר התהליך שונה מנהלים כלל חוקים פרטיים וועדת השרים לחקיקה מאשרת בכפוף לחוק ממשלתי כלל להעביר בקואליציה מחכים הממשלתי מצרפים החוקים הפרטיים שמתמזגים הממשלתי דנים ולחברי הציעו בסופו דנים,כלכלי,0.9674626,"('0.019*""תקציב"" + 0.006*""הכספים"" + 0.005*""האוצר"" + 0.004*""המצב"" + 0.004*""המחיה"" + 0.003*""התקציב"" + 0.003*""באפריל"" + 0.003*""מכן"" + 0.003*""יוקר"" + 0.003*""מבחינת""',)",7
8220,מסכימה לנהוג יד במפגינים אכן מפגינים אלימות שימוש כח סביר שמשאיר פציעות טראומות נפשיות קשות בקרב מפגינים שאמורים מוגנים הדמוקרטיה ופסיקות בגצ פסול משנה צבע העור לובשים נטייתם הפוליטית,עולים,0.9674562,"('0.010*""העולים"" + 0.009*""עולים"" + 0.008*""אתיופיה"" + 0.007*""יוצאי"" + 0.007*""חיילים"" + 0.006*""החדשים"" + 0.005*""בישראל"" + 0.004*""בודדים"" + 0.003*""משוחררים"" + 0.003*""השכלה""',)",7
4862,היושב קיום החשוב לצערנו במצב מסיימים כנס החורף ו-9 במאי נופל הפגרה לכך משבחת שמיהרת וערכת התפזרנו לפגרה שנספיק לדון ואולי לגבש מסקנות אופרטיביות שיקרה בבתי בישראל ב-9 במאי,כלכלי,0.9674508,"('0.019*""תקציב"" + 0.006*""הכספים"" + 0.005*""האוצר"" + 0.004*""המצב"" + 0.004*""המחיה"" + 0.003*""התקציב"" + 0.003*""באפריל"" + 0.003*""מכן"" + 0.003*""יוקר"" + 0.003*""מבחינת""',)",7
4481,מטרת הסקירה לבחון מחקרים מהעולם שבדקו ספציפי יעילות התערבויות קליניות משפטיות בתחום ניכור הורי מרכז ההצגה אציג אתחיל בלהציג הגדרות תיאורטיות המושג ניכור הורי ולאחר מכן אציג ממצאים אמפיריים,כלכלי,0.9674464,"('0.019*""תקציב"" + 0.006*""הכספים"" + 0.005*""האוצר"" + 0.004*""המצב"" + 0.004*""המחיה"" + 0.003*""התקציב"" + 0.003*""באפריל"" + 0.003*""מכן"" + 0.003*""יוקר"" + 0.003*""מבחינת""',)",7
5984,בנאום הפתיחה הכלכלה אמרתי שאדם תבנית נוף מולדתו ואיש ציבור תבנית נוף ביתו ביתי מעברה ואחרי דיור ציבורי וכך רבים זאב אלקין ודווקא האוצר התחיל בישראל בקרוון בתקוע בנוקדים,עולים,0.9674456,"('0.018*""העלייה"" + 0.017*""הבאים"" + 0.014*""ברוכים"" + 0.013*""הקליטה"" + 0.009*""אלינו"" + 0.008*""הממלכה"" + 0.007*""חברתי"" + 0.007*""לאנשי"" + 0.007*""והקליטה"" + 0.006*""אנשי""',)",7
4964,נוסף עצוב שממשלת הזמינה מאלופה אורנה ברביבאי כאזרחית מתנדבת לבחון סוגיית הפינויים והיא תעלה לשידור אדבר בשמה וחשכו עיניה וכאב ליבה והיא המליצה חברים תרגיעו ותעשו מסוים השיכון אימץ,בטחון,0.9674327,"('0.006*""התקציבים"" + 0.005*""החוץ"" + 0.005*""הביטחון"" + 0.005*""והביטחון"" + 0.003*""אגף"" + 0.003*""במסגרת"" + 0.003*""למשרד"" + 0.003*""זיהוי"" + 0.003*""שינויים"" + 0.003*""מקיימים""',)",7
230,ב-11 בדצמבר במרכול כשר בגרסי סיטי נרצחו משה הרש דויטש 24 לאה מינדה פרנץ 33 בעלת המרכול וכן נרצח קצין מהמשטרה המקומית מר גוזף סטילס והאזרח דגלאס מיגל רודריגז,נשים,0.9673862,"('0.028*""נשים"" + 0.026*""מעמד"" + 0.026*""האישה"" + 0.023*""לקידום"" + 0.015*""מגדרי"" + 0.010*""ולשוויון"" + 0.009*""פותחת"" + 0.007*""התקשורת"" + 0.006*""לנשים"" + 0.006*""רשמת""',)",7
2422,הקודמת העשרים ניסיתי לקדם אסדרת טורנירי הפוקר פוקר בזירה הבין לאומית נחשב לספורט ספורט יוקרתי אליפויות עולם שמאוד נחשבות שאחריהן עוקבים מיליוני בשידורי טלוויזיה ובין בהגעה פיזית לאותם הטורנירים,עולים,0.9673661,"('0.010*""העולים"" + 0.009*""עולים"" + 0.008*""אתיופיה"" + 0.007*""יוצאי"" + 0.007*""חיילים"" + 0.006*""החדשים"" + 0.005*""בישראל"" + 0.004*""בודדים"" + 0.003*""משוחררים"" + 0.003*""השכלה""',)",7
2143,שהירקון מהנחלים שנסקרים בדוח המבקר נחל הקישון נחל חדרה הירקון איילון שורק הסתם נוגע לעוד נחלים ננסה להבין פנינת הטבע המופלאה והנהדרת שיכלה משאב ציבורי שהציבור ומטייל סביבו ועושה קמפינג ודג דגים ואפילו רוחץ במי הנחלים חזון אחרית הימים אפשרי המקומות שבאמת יכלו משאב ציבורי רמת ניצול גבוהה לציבור הרחב בלא הבדל מעמד סוציואקונומי מדוע בחלקים גדולים נשאר מזוהם מיובש מפגע פסגת היצירה הטבע,ניצולי שואה,0.9664261,"('0.008*""השואה"" + 0.005*""ניצולי"" + 0.005*""בשבת"" + 0.004*""שואה"" + 0.004*""שיר"" + 0.003*""ציבור"" + 0.003*""נקרא"" + 0.003*""הכללי"" + 0.003*""בהם"" + 0.003*""הכספים""',)",7
1640,רקע תחום עריכת הניסויים בבעלי מוסדר צער ניסויים בבעלי תשנד-1994 והשר המופקד הבריאות מחקרים בבעלי במערכת הביטחון מוחרגים מסמכותה המועצה לניסויים בבעלי לפקח הפעילות במערכת הביטחון לדווח שקורה,עולים,0.9663149,"('0.010*""העולים"" + 0.009*""עולים"" + 0.008*""אתיופיה"" + 0.007*""יוצאי"" + 0.007*""חיילים"" + 0.006*""החדשים"" + 0.005*""בישראל"" + 0.004*""בודדים"" + 0.003*""משוחררים"" + 0.003*""השכלה""',)",7
6186,אמנון שעשוע תוכלו כול תציגו עצמכם שלידך מיד כשתתחילו ביקשתי שהמיקוד באסטרטגיה הניהולית העכשווית במבנים הניהוליים העכשוויים ראינו חיסרון משמעותי בדבר התחומים והן באסטרטגיית יציאה ראיית המשבר כללי,עולים,0.96628994,"('0.018*""העלייה"" + 0.017*""הבאים"" + 0.014*""ברוכים"" + 0.013*""הקליטה"" + 0.009*""אלינו"" + 0.008*""הממלכה"" + 0.007*""חברתי"" + 0.007*""לאנשי"" + 0.007*""והקליטה"" + 0.006*""אנשי""',)",7
333,הנקודה ברצינות מודל כיוון שהובלתי מחפשת כלים אמתיים נחלש מעמדה משמעותית שנחלש מעמדה הרשות המבצעת נהיתה אסקופה נדרסת הרשות המבצעת כפלקט ימין שמאל קואליציה אופוזיציה היכולת לפקח אפס,בטחון,0.96628094,"('0.006*""התקציבים"" + 0.005*""החוץ"" + 0.005*""הביטחון"" + 0.005*""והביטחון"" + 0.003*""אגף"" + 0.003*""במסגרת"" + 0.003*""למשרד"" + 0.003*""זיהוי"" + 0.003*""שינויים"" + 0.003*""מקיימים""',)",7
18645,החוקה ומשפט סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספות 14 התשפא-2020 והצעת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות והוראות נוספות 15 התשפא-2020,קורונה,0.96517766,"('0.025*""הקורונה"" + 0.021*""הוראת"" + 0.015*""נגיף"" + 0.013*""סמכויות"" + 0.011*""לחוק"" + 0.010*""החוקה"" + 0.010*""צו"" + 0.009*""מיוחדות"" + 0.009*""להתמודדות"" + 0.009*""ומשפט""',)",7
8415,החינוך הטכנולוגי 18 מערכת חינוך מפוצלת אמנם המספרים דומים ואין להשוות התלמידים כשזה בכלכלה ועכשיו בעבודה ורווחה החינוך מערכת חינוך וצריך התלמידים להיכנס טוחנים דיונים שנקרא בחינוך,חינוך,0.9651354,"('0.069*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.011*""חינוך"" + 0.010*""הספר"" + 0.007*""מערכת"" + 0.007*""במערכת"" + 0.006*""תלמידים"" + 0.005*""בחינוך"" + 0.005*""המיוחד""',)",7
6902,יתחילו הדרכות במעונות שסיכמנו בדיוני מבחינת הכשרת הצוותים מבחינת הדרכה לשימוש באפיפן הדרכה שלוש רציתי לשאול שלוש מעבירים למישהו אשכול מעון ראשי צוותים צריכים לתרגל הצוותים שבשגרה,כלכלי,0.9651274,"('0.019*""תקציב"" + 0.006*""הכספים"" + 0.005*""האוצר"" + 0.004*""המצב"" + 0.004*""המחיה"" + 0.003*""התקציב"" + 0.003*""באפריל"" + 0.003*""מכן"" + 0.003*""יוקר"" + 0.003*""מבחינת""',)",7
6475,אומרת ספק שההתיישבות שקבעה הגבולות והיא ששמרה הגבולות ושומרת לאורך השנים התפקיד והתפקיד כמדינה שהיישובים מוגנים בהם מקורות פרנסה דואגים לאותם אמיצים שהתיישבו רחוק מהמרכז ושומרים הגבולות,בטחון,0.965102,"('0.004*""הדברים"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""המצב"" + 0.003*""ערך"" + 0.003*""חייב"" + 0.002*""הקודמת"" + 0.002*""עובדים"" + 0.002*""יכולים"" + 0.002*""אותנו""',)",7
7282,מאחר וראיתי דברי ההסבר מודה שעברתי עליהם קורא לטובת מחזיק דברי ההסבר כתוב מוצע לבטל הוראות א2 ראוי החלטת השרים פתיחה במלחמה נקיטת פעולה צבאית משמעותית,בטחון,0.96385795,"('0.006*""התקציבים"" + 0.005*""החוץ"" + 0.005*""הביטחון"" + 0.005*""והביטחון"" + 0.003*""אגף"" + 0.003*""במסגרת"" + 0.003*""למשרד"" + 0.003*""זיהוי"" + 0.003*""שינויים"" + 0.003*""מקיימים""',)",7
5364,הכנו הסברתי שבהצעת המקורית קבענו קריטריונים פרמטרים שונים לפיהם נקבעו הטבות המס קבענו ישובים התברר צורך לתקן נהריה שהדרום והצפון והיה לתקן נהריה והיה לתקן נתיבות,בריאות,0.9638476,"('0.021*""מבקר"" + 0.014*""החולים"" + 0.007*""הבריאות"" + 0.006*""בתי"" + 0.006*""בדוח"" + 0.004*""הדברים"" + 0.004*""חולים"" + 0.004*""הדוחות"" + 0.003*""המבקר"" + 0.003*""דוחות""',)",7
7351,ומכריז שלפי 120ב2 לתקנון חסויה מנת לאפשר זכות דיבור לכמה שיותר פונים משלוש לדובר מדגיש שהישיבה משודרת מצנעת הפרט למישהו שייקח בחשבון שהישיבה משודרת ורואים שקורה,בטחון,0.9638439,"('0.006*""התקציבים"" + 0.005*""החוץ"" + 0.005*""הביטחון"" + 0.005*""והביטחון"" + 0.003*""אגף"" + 0.003*""במסגרת"" + 0.003*""למשרד"" + 0.003*""זיהוי"" + 0.003*""שינויים"" + 0.003*""מקיימים""',)",7
8108,לשלם מוכן ייתכן שידם משגת ואולי הרצון היכולת בשם ערך השוויון צריכים אומללים במידה השאלה גישת השוויון הביאה אומללות לאנושות ביורוקרטיה תוצאות הפוכות לגמרי מהכוונה המקורית,בטחון,0.9638322,"('0.004*""הדברים"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""המצב"" + 0.003*""ערך"" + 0.003*""חייב"" + 0.002*""הקודמת"" + 0.002*""עובדים"" + 0.002*""יכולים"" + 0.002*""אותנו""',)",7
9415,הינה התמונות נקייה השאיפה ביום-יום הדברים נראים היינו מהימים האחרונים החופים התמונה הבאה האוהלים מהכינרת במוצאי חג שבועות הטבע שהמוני חוגגים נהנים למרבה הצער משאירים אחריהם,ניצולי שואה,0.9638228,"('0.008*""השואה"" + 0.005*""ניצולי"" + 0.005*""בשבת"" + 0.004*""שואה"" + 0.004*""שיר"" + 0.003*""ציבור"" + 0.003*""נקרא"" + 0.003*""הכללי"" + 0.003*""בהם"" + 0.003*""הכספים""',)",7
2042,היתר נתבקשנו לחזור לוועדה ראשית עלתה הפרסום עלו שאלות רשתות חברתיות מתי יצטרכו לציין ומתי יצטרכו לציין הצענו נוסח חלופי כלשהו שמדייק ומבהיר מתי יחול סיגל,עולים,0.9637979,"('0.010*""העולים"" + 0.009*""עולים"" + 0.008*""אתיופיה"" + 0.007*""יוצאי"" + 0.007*""חיילים"" + 0.006*""החדשים"" + 0.005*""בישראל"" + 0.004*""בודדים"" + 0.003*""משוחררים"" + 0.003*""השכלה""',)",7
1836,עלתה בהקשר לקורונה סוגיית חומרי ההרדמה במלאים חומרי הרדמה במלאים שסופקו חומרי הרדמה שמאפשרים חזרת הפעילות הניתוחית האחרת שמבוצעת בהרדמה בהיקף שעליו ועדיין משמרים מלאי לקורונה,בטחון,0.96379256,"('0.004*""הדברים"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""המצב"" + 0.003*""ערך"" + 0.003*""חייב"" + 0.002*""הקודמת"" + 0.002*""עובדים"" + 0.002*""יכולים"" + 0.002*""אותנו""',)",7
7927,הכרזה משמורת טבע הר מירון שגודלה כ-100000 דונם תכנית ג/20099 גאן תכנית כוללת הישוב שהיעד 2040 גריעה 1414 דונם מסך השמורה כ-1400 100000 מתחמים שאפשר בתכנית,בטחון,0.96378833,"('0.004*""הדברים"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""המצב"" + 0.003*""ערך"" + 0.003*""חייב"" + 0.002*""הקודמת"" + 0.002*""עובדים"" + 0.002*""יכולים"" + 0.002*""אותנו""',)",7
740,עוסקים פרטנית וממוקדת נחל אלכסנדר לאנשים בגילי נחל אלכסנדר שהייתי למקום דגים וכייף ומשחקים גדות הנחל וצבים ודברים יפהפיים שבמעלה הדרך קרו טיפולים ואחרים ברמה הפרטנית,בטחון,0.9637764,"('0.006*""התקציבים"" + 0.005*""החוץ"" + 0.005*""הביטחון"" + 0.005*""והביטחון"" + 0.003*""אגף"" + 0.003*""במסגרת"" + 0.003*""למשרד"" + 0.003*""זיהוי"" + 0.003*""שינויים"" + 0.003*""מקיימים""',)",7
7891,הכספים הצעה לסדר חשש מסגירת מפעל מיחזור בקבוקי הפלסטיק היחיד ופיטורי עשרות עובדים בנגב כתוצאה מכך קיימנו דיונים מהממשלה הקרן לשמירת הניקיון להעביר לאביב מיחזור,קורונה,0.96246946,"('0.025*""הקורונה"" + 0.021*""הוראת"" + 0.015*""נגיף"" + 0.013*""סמכויות"" + 0.011*""לחוק"" + 0.010*""החוקה"" + 0.010*""צו"" + 0.009*""מיוחדות"" + 0.009*""להתמודדות"" + 0.009*""ומשפט""',)",7
8359,בפתח חייב הנוכחים שהגיעו מחוץ לכנסת לחשוד מאפיינת מדמה אגנדה פוליטית ימנית שמאל מאפיינת צרכי הציבור שמגיעים אלינו לוועדה פלגי הפוליטיקה הארצית לטובת והציבור החשוב,נשים,0.96245897,"('0.028*""נשים"" + 0.026*""מעמד"" + 0.026*""האישה"" + 0.023*""לקידום"" + 0.015*""מגדרי"" + 0.010*""ולשוויון"" + 0.009*""פותחת"" + 0.007*""התקשורת"" + 0.006*""לנשים"" + 0.006*""רשמת""',)",7
4530,מתחילת הקדנציה כשהתחלתי לטפל ניצולי ופליטי שואה יחד הרשות לניצולי השואה עפרה רוס מדברות להעלות נושאים ואחרים לפתרון וגיליתי שעוזרים לפליטי וניצולי השואה בהתנדבות מלאה,ניצולי שואה,0.9624589,"('0.008*""השואה"" + 0.005*""ניצולי"" + 0.005*""בשבת"" + 0.004*""שואה"" + 0.004*""שיר"" + 0.003*""ציבור"" + 0.003*""נקרא"" + 0.003*""הכללי"" + 0.003*""בהם"" + 0.003*""הכספים""',)",7
3866,נגדיר לעצמנו מדינה נערכת לסייבר היערכות התמודדות בישראל מאבק המלחמה בסייבר אצלנו עליית מדרגה בהגדרה הראשונית המלחמה המאבק ודברים שבמדינת שנאמר ובממשלה שמים דגש מיוחד,כלכלי,0.9624414,"('0.019*""תקציב"" + 0.006*""הכספים"" + 0.005*""האוצר"" + 0.004*""המצב"" + 0.004*""המחיה"" + 0.003*""התקציב"" + 0.003*""באפריל"" + 0.003*""מכן"" + 0.003*""יוקר"" + 0.003*""מבחינת""',)",7
7973,מכר בתור תרכיז לחברה מסוימת חברה X מכרה לחברה Y חברה X מייצרת תרכיזים ומכרה לחברה Y התרכיז שייצרו משקה ישלם היצרן התרכיז היצרן השתייה,קורונה,0.96236044,"('0.025*""הקורונה"" + 0.021*""הוראת"" + 0.015*""נגיף"" + 0.013*""סמכויות"" + 0.011*""לחוק"" + 0.010*""החוקה"" + 0.010*""צו"" + 0.009*""מיוחדות"" + 0.009*""להתמודדות"" + 0.009*""ומשפט""',)",7
7347,שישפר חייהם ילדות וילדים הורות והורים מאמינה באמונה שלמה מעסיקות ומעסיקים לחלק הנטל נטל מחלת ילדה ילד נאחל בריאות ולכולן ואריכות ימים קדימה נעביר,בטחון,0.96092045,"('0.004*""הדברים"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""המצב"" + 0.003*""ערך"" + 0.003*""חייב"" + 0.002*""הקודמת"" + 0.002*""עובדים"" + 0.002*""יכולים"" + 0.002*""אותנו""',)",7
851,היושב-ראש כול להבהיר בפתח דבריי בשום הצגת הדברים להטיל דופי במפעל הפיס מכיר אישי היושב-ראש אביגדור יצחקי ומכיר אישי המנכל דרייפוס ראויים מעריך,נשים,0.9593309,"('0.028*""נשים"" + 0.026*""מעמד"" + 0.026*""האישה"" + 0.023*""לקידום"" + 0.015*""מגדרי"" + 0.010*""ולשוויון"" + 0.009*""פותחת"" + 0.007*""התקשורת"" + 0.006*""לנשים"" + 0.006*""רשמת""',)",7
3426,להתחיל חובות מהדיון ביקשנו עדכון מבתי החולים העמק ובילינסון העדויות שהוצגו בישיבה ביקשתי שיהיו נציגים בתי החולים שיוכלו להגיב לעדויות צורך לחזור העדויות,בריאות,0.9593045,"('0.021*""מבקר"" + 0.014*""החולים"" + 0.007*""הבריאות"" + 0.006*""בתי"" + 0.006*""בדוח"" + 0.004*""הדברים"" + 0.004*""חולים"" + 0.004*""הדוחות"" + 0.003*""המבקר"" + 0.003*""דוחות""',)",7
6335,ושנה אזרחית מוצלחת הנוכחים ובכלל שצופה בנו יעסוק בסוגית הרחפנים הסדרתם איום הרחפנים אזרחית פנימית מבחינת פוטנציאל המענה לאיום רחפנים שהופך לאיום טרור,כלכלי,0.9593006,"('0.019*""תקציב"" + 0.006*""הכספים"" + 0.005*""האוצר"" + 0.004*""המצב"" + 0.004*""המחיה"" + 0.003*""התקציב"" + 0.003*""באפריל"" + 0.003*""מכן"" + 0.003*""יוקר"" + 0.003*""מבחינת""',)",7
3608,הצפת גרמה לכך שבניינים רבים החלו להיבדק ביוזמת רשויות ביוזמת התושבים עצמם יצר חדשה שבה אחראי לבניין שיכול 50 60 70 שעומד לקרוס,בטחון,0.95928663,"('0.004*""הדברים"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""המצב"" + 0.003*""ערך"" + 0.003*""חייב"" + 0.002*""הקודמת"" + 0.002*""עובדים"" + 0.002*""יכולים"" + 0.002*""אותנו""',)",7
4094,בוודאי מהיכרות עמוקה הזדמנות פלורינה כמנהלת כמי שישב ומכיר סודותיה שזו הוועדות משמעותיות וחזקות יכולת השפעה ויכולת הנעה ויכולת ולגעת שרוצים ועדות נוספות,ניצולי שואה,0.95926523,"('0.008*""השואה"" + 0.005*""ניצולי"" + 0.005*""בשבת"" + 0.004*""שואה"" + 0.004*""שיר"" + 0.003*""ציבור"" + 0.003*""נקרא"" + 0.003*""הכללי"" + 0.003*""בהם"" + 0.003*""הכספים""',)",7
8944,למעשה מרתק הלכה למנהג פשטות אומרת שמי שצריך למנות הנשיא לבחירות שופטים המנהג מאז היווסדו שהסניוריטי הוותק שקובע הלכה ומנהג גובר ואיך,בטחון,0.9575562,"('0.006*""התקציבים"" + 0.005*""החוץ"" + 0.005*""הביטחון"" + 0.005*""והביטחון"" + 0.003*""אגף"" + 0.003*""במסגרת"" + 0.003*""למשרד"" + 0.003*""זיהוי"" + 0.003*""שינויים"" + 0.003*""מקיימים""',)",7
2463,מתחילים אילן תעדכן אותנו התיקונים שערכת מהדיון הקודם אפתח החינוך התרבות והספורט 14 במרץ טז באדר תשעז הסעה בטיחותית ולפעוטות מוגבלות אילן,חינוך,0.9575556,"('0.069*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.011*""חינוך"" + 0.010*""הספר"" + 0.007*""מערכת"" + 0.007*""במערכת"" + 0.006*""תלמידים"" + 0.005*""בחינוך"" + 0.005*""המיוחד""',)",7
4051,חייב משפט מקדים ילמדו כלשהו ירצה גלגולו כדוגמה לגלגול עצוב לדיונים ספור מיותרים לגמרי לבלמים שמשרדי עצמם מציבים להצעת מעלים מעלים התקדם,בטחון,0.9575325,"('0.004*""הדברים"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""המצב"" + 0.003*""ערך"" + 0.003*""חייב"" + 0.002*""הקודמת"" + 0.002*""עובדים"" + 0.002*""יכולים"" + 0.002*""אותנו""',)",7
4357,קשור לחוק קשור למצבנו הכללי שצם צום מועיל שמברכים בצום צמים לצום צמים יועיל צם שירגיש בנוח לשתות מפריע מניח לאחרים יפריע,בטחון,0.95751315,"('0.006*""התקציבים"" + 0.005*""החוץ"" + 0.005*""הביטחון"" + 0.005*""והביטחון"" + 0.003*""אגף"" + 0.003*""במסגרת"" + 0.003*""למשרד"" + 0.003*""זיהוי"" + 0.003*""שינויים"" + 0.003*""מקיימים""',)",7
8994,סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות 4 התשף-2020 והצעת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות 4 התשף-2020,קורונה,0.9556811,"('0.025*""הקורונה"" + 0.021*""הוראת"" + 0.015*""נגיף"" + 0.013*""סמכויות"" + 0.011*""לחוק"" + 0.010*""החוקה"" + 0.010*""צו"" + 0.009*""מיוחדות"" + 0.009*""להתמודדות"" + 0.009*""ומשפט""',)",7
2176,בישיבה שכבר התחילה סמכויות מיוחדות להתמודדות נגיף הקורונה הגבלת פעילות במקומות והשני סמכויות מיוחדות להתמודדות נגיף הקורונה הגבלת פעילות במקומות התשף-2020,קורונה,0.955679,"('0.025*""הקורונה"" + 0.021*""הוראת"" + 0.015*""נגיף"" + 0.013*""סמכויות"" + 0.011*""לחוק"" + 0.010*""החוקה"" + 0.010*""צו"" + 0.009*""מיוחדות"" + 0.009*""להתמודדות"" + 0.009*""ומשפט""',)",7
4034,צהריים פותחים סדרת הדיונים שעוסקת יסוד 10 שעשינו נקיים רצף דיונים ונקדיש רציני ההכרה תיקונו יסוד והדבר מחייב התייחסות רצינית לנושא,בטחון,0.9556383,"('0.006*""התקציבים"" + 0.005*""החוץ"" + 0.005*""הביטחון"" + 0.005*""והביטחון"" + 0.003*""אגף"" + 0.003*""במסגרת"" + 0.003*""למשרד"" + 0.003*""זיהוי"" + 0.003*""שינויים"" + 0.003*""מקיימים""',)",7
9405,ששוב משמעותי לכולנו בעיני מהלך היסטורי שבמקום ייצוג לנפגעי העבירה עצמם מבקשים הקול מבקשים הגיעה למסקנה לסייע בהבאת הקול ההליך הקשה,בטחון,0.9556349,"('0.004*""הדברים"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""המצב"" + 0.003*""ערך"" + 0.003*""חייב"" + 0.002*""הקודמת"" + 0.002*""עובדים"" + 0.002*""יכולים"" + 0.002*""אותנו""',)",7
1371,ארבע השנים נשארים בארבע וארבע חריגה מסוימת ארבע וארבע חמש וחמש הרמה הראשונה שהורשע מאסר בפועל שלגביו חמש וחמש ארבע וארבע,נשים,0.95562744,"('0.028*""נשים"" + 0.026*""מעמד"" + 0.026*""האישה"" + 0.023*""לקידום"" + 0.015*""מגדרי"" + 0.010*""ולשוויון"" + 0.009*""פותחת"" + 0.007*""התקשורת"" + 0.006*""לנשים"" + 0.006*""רשמת""',)",7
9097,הפטור המותנה נועד ישלם חומר הגלם ישחרר בפטור במפעל רכז בפטור וכשהוא ייצר המשקה ישלם המס המשקה בסופו יראה הביא וכך,ניצולי שואה,0.95562303,"('0.008*""השואה"" + 0.005*""ניצולי"" + 0.005*""בשבת"" + 0.004*""שואה"" + 0.004*""שיר"" + 0.003*""ציבור"" + 0.003*""נקרא"" + 0.003*""הכללי"" + 0.003*""בהם"" + 0.003*""הכספים""',)",7
1672,גופים ציבוריים ומקומות ציבוריים אגזים מסרבים להשמיע מוזיקה ישראלית כשאני מסרבים הסיפור עניין תשלום תמלוגים תשלום התמלוגים 5% 50% 80% מדבר,ניצולי שואה,0.9555987,"('0.008*""השואה"" + 0.005*""ניצולי"" + 0.005*""בשבת"" + 0.004*""שואה"" + 0.004*""שיר"" + 0.003*""ציבור"" + 0.003*""נקרא"" + 0.003*""הכללי"" + 0.003*""בהם"" + 0.003*""הכספים""',)",7
6904,עמוד 32 48ב1ב ההיקף הכספי לביצוע עיסוקו העיקרי הפחות 82% מההיקף הכספי לביצוע כלל עיסוקיו ההכרה אומרת 80% המקורי 82 מעכשיו,ניצולי שואה,0.9555667,"('0.008*""השואה"" + 0.005*""ניצולי"" + 0.005*""בשבת"" + 0.004*""שואה"" + 0.004*""שיר"" + 0.003*""ציבור"" + 0.003*""נקרא"" + 0.003*""הכללי"" + 0.003*""בהם"" + 0.003*""הכספים""',)",7
8297,אומרים ההבדל ההגרלה שנמצאים בפקקים קוקה קולה ההשוואה רחוקה קוקה קולה נמכרת למבוגרים וקטינים כאחד באים ודוחפים במעון בגני בבתי הספר,חינוך,0.9555422,"('0.069*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.011*""חינוך"" + 0.010*""הספר"" + 0.007*""מערכת"" + 0.007*""במערכת"" + 0.006*""תלמידים"" + 0.005*""בחינוך"" + 0.005*""המיוחד""',)",7
9992,18 לחוק שהזכרתי הביטחון ימנה ועדה לניסויים בבעלי במערכת הביטחון שבראשה יעמוד רופא וטרינר וחברים חוקר מתחום מדעי רופא מורשה משפטן בעל תואר אקדמי במדעי החברה והרוח ונציג ציבור שאינו עובד מדינה ואינו עוסק בניסויים בבעלי אשר ימונה התייעצות במועצה פי מבקר מערכת הביטחון ימנה רופא וטרינר כמפקח הניסויים בבעלי במערכת הביטחון,עולים,0.9554552,"('0.010*""העולים"" + 0.009*""עולים"" + 0.008*""אתיופיה"" + 0.007*""יוצאי"" + 0.007*""חיילים"" + 0.006*""החדשים"" + 0.005*""בישראל"" + 0.004*""בודדים"" + 0.003*""משוחררים"" + 0.003*""השכלה""',)",7
7461,בשבת יקראו בבתי פרשת וישב ייחשב להדתה ברשותכם כמידי נתחיל בהקראה שיר לנכון להקריא שיר נאוה סמל שהלכה לעולמה מחלה,ניצולי שואה,0.95352054,"('0.008*""השואה"" + 0.005*""ניצולי"" + 0.005*""בשבת"" + 0.004*""שואה"" + 0.004*""שיר"" + 0.003*""ציבור"" + 0.003*""נקרא"" + 0.003*""הכללי"" + 0.003*""בהם"" + 0.003*""הכספים""',)",7
